control_1	control_2	control_3	heat_1	heat_2	heat_3
YJR032W	10.0585458290931	10.0252966929148	9.94573560262168	9.640425141659	9.73609428050459	9.74359065323157
YJR033C	10.5998346658934	10.6113691419215	10.3597192954271	11.052539265177	11.0948900867854	11.0236899262148
YJR034W	7.35288138900413	7.40499606117482	7.23135798903117	7.7280910563877	7.4833870693757	7.6959816177931
YJR035W	9.27209785537021	9.27988792233781	9.15384099550737	9.96348078307433	9.85667097766081	10.0623781711809
YJR036C	8.19385754262665	8.40029936789512	8.56866040260719	9.57304367524197	9.22336383113299	9.32714247700468
YJR039W	9.69201253562938	9.73016014244883	9.8125724869309	10.3433441952766	10.094193310703	10.057365423166
YJR040W	10.9219198381179	11.1256217693766	10.8959752191558	10.9373834025587	11.0506242124518	11.0214262536547
YJR041C	10.2749942011784	10.2185478876877	10.013134857631	8.77022284479553	9.30655402009193	9.16370223475092
YJR042W	11.1915986189565	11.1190584759196	11.1885612350394	10.6125069483183	10.7204460515572	10.7176098035776
YJR043C	9.04633727173777	8.98466297739405	9.12371462409489	8.73747620866889	8.70204732453877	8.91735425355443
YJR044C	9.85520579741484	10.1898147872675	9.92088826699167	9.81066548871675	9.75053782871494	9.77657553127517
YJR045C	15.2941775574516	15.3078539507385	15.5279216631489	15.7894383420189	16.0511713363038	15.693797116788
YJR046W	12.2281368477088	12.0335445002393	12.5440554410613	12.6192164746774	12.6840793666403	12.4392514052283
YJR047C	7.69502270991818	7.49955439552463	7.08210023778703	5.69505871021197	5.40228080340772	5.30490929267518
YJR048W	8.67074682711596	8.81828691871572	8.70645337584023	7.46210167530972	7.61323533187846	7.8245796686254
YJR049C	10.5435925289953	10.4016502705711	10.4592059766039	10.8851856845283	10.9015661998959	10.8554945809788
YJR050W	8.43594345299074	8.08738374923276	8.5930231540607	8.88927123393583	8.57220577350414	8.84293934888033
YJR051W	10.6565834795587	10.673500127962	10.6904531272697	10.8999447983955	10.9878104265203	10.9109031961194
YJR052W	9.51805239910872	9.39703197376691	9.64122159629518	10.5561287059448	10.3434990708722	10.3496126648193
YJR053W	8.42784903103188	8.20048429530278	8.2853169792491	7.74454573616652	7.94891140279539	7.95839672310352
YJR054W	9.9016824730169	10.0336322451014	9.90053026320156	9.85765391439252	9.89929658219562	9.7128220628522
YJR055W	7.29754371653871	6.84473030497793	6.97843594609348	7.30694155733821	7.23016924085688	7.40676225302614
YJR056C	9.37802695099182	9.33203951499274	9.35386726599021	9.58654866262997	9.60596873012151	9.41377134103752
YJR057W	9.44146631905222	9.26878894049132	9.4289830568905	9.270482699641	9.06147060667806	9.23016685517636
YJR058C	9.31227027385715	9.31253718389829	9.30546078939684	9.67223128377454	9.58428049864115	9.38787849500174
YJR059W	11.6858132936373	11.899503572049	11.9457579646564	12.8832182374569	12.9152871516842	12.724973285086
YJR060W	10.2181315171911	10.2767673342277	10.3379154977308	9.94232538887393	10.0343063121015	10.1886446775782
YJR061W	8.6092986505474	8.81187477198244	8.82784696704374	8.57791252768275	8.70300494349769	8.74019786651602
YJR062C	10.3547179425226	10.3357954750288	10.2761503367583	10.8306200160603	10.8387905529255	10.6598933060592
YJR063W	10.151319901732	9.93921217945	9.78775047931849	8.78187537319663	8.84397101000804	8.83282574981648
YJR064W	12.7225569882418	12.5915446847346	12.6217082941077	12.730617663844	12.7656843139105	12.8093015891235
YJR065C	12.7079597544046	12.8741735346813	12.5917603563702	13.1349546637517	13.2409295890793	13.0717352599187
YJR066W	10.8645930848281	10.9068028730657	10.5366032873453	11.2435762642659	11.2230886955832	10.8748534375451
YJR067C	7.96959222997383	7.78617361629626	7.8638994620529	7.81957217127198	7.79828612509259	7.94699419251561
YJR068W	10.5192264702346	10.341271617063	10.596749148623	10.1654860022899	10.069695310028	10.2955764808084
YJR069C	10.3754091856598	10.3159233631985	10.3696237521992	9.49838958636398	9.43062635703208	9.54777727049227
YJR070C	12.3327378215945	12.0982774165056	12.344082292711	10.0875833950335	10.5410488774404	10.6446461734554
YJR072C	11.0600037196706	10.7982745756064	11.1291548139116	10.5030972432768	10.6761146754634	10.7013341985222
YJR073C	10.315685002875	10.4559685373584	10.0113214347221	11.2425084960215	11.5388815881514	11.6372333472806
YJR074W	8.94552108511464	8.83941216663689	8.68950363797233	9.83517371584414	9.73511972136137	9.76132900759723
YJR075W	11.7837046034112	11.6644304826691	11.7087723475838	11.2345402787906	11.1834431602766	11.2340824121239
YJR076C	11.5931401135251	11.5470211240371	11.5825228556758	11.4616329522321	11.3598098777477	11.4642086649184
YJR077C	12.4932964515777	12.7900536731944	12.5028015311751	12.0850723146779	12.17952355138	12.038843449814
YJR078W	7.41332997456364	7.9821865742424	7.16393222842689	9.4429317797179	9.38138875117028	9.13096547401223
YJR080C	9.99085072984957	10.0570555367695	9.98036536882332	10.5170319850323	10.4937763053342	10.4341631821875
YJR082C	8.11659383078049	7.91757137323566	8.09322523843738	8.25854041837453	8.18431160130749	8.13381135668126
YJR083C	8.82129375274266	8.63102141995007	9.02640682077589	8.75126909700585	8.46907609082813	8.77669247684713
YJR084W	9.64288795559512	9.53257084215998	9.78026200598618	9.84961665639477	9.66917132872925	9.82032734562256
YJR085C	10.5410035498125	10.6766706345463	10.5297293212115	11.4358551856151	11.5143601712634	11.2877288736766
YJR086W	8.48387521041102	8.35903514051154	8.45904383432784	8.99620585417954	8.56745735613187	8.86893057624764
YJR087W	4.0246686599654	4.55996874065369	4.20973925143065	3.83796963467921	3.93737880766206	3.4319789096619
YJR088C	10.6044094329911	10.4378116870677	10.6122370571046	10.3759283903872	10.2887253742612	10.3503425691978
YJR089W	9.88351909293821	9.68695817515	9.88474423673717	10.0979209188202	10.0521081859787	10.3195232301469
YJR090C	10.8232872428183	10.8673329084984	10.8016227907671	11.2001565084924	11.2217167548309	11.1364651657002
YJR091C	11.7585061930424	11.719589230658	11.6424738647454	12.8236787882785	12.7678119146957	12.5297204299746
YJR092W	11.1004721263374	11.191148197763	11.1750624221139	10.0601260943143	10.1663559944678	10.298168705969
YJR093C	9.61054042169715	9.83605434396489	9.86211704648242	9.86022700036796	9.87338172257147	9.79812881909551
YJR094C	7.86872104668533	7.70736288154194	7.66706293978333	8.10318668478605	7.58338241321862	7.87158456863612
YJR094W-A	12.1380314306608	12.1960373682268	12.2625017659299	9.15900912599158	9.42617523446923	10.0912911935846
YJR095W	3.71045817462997	3.73358824256181	3.75332037018591	4.83244857357726	4.71080518885867	4.76161390831029
YJR096W	9.39542522993232	9.44415122644585	9.3640194079714	12.8548397621284	12.6334502148694	12.1962570553135
YJR097W	7.57573047082787	7.22387909399493	7.48575564468102	7.55676279909152	7.60119720511973	7.64449015203483
YJR098C	8.39936266867917	8.27889092663483	8.64166238951817	8.54761390598491	8.41499022442325	8.51289435475342
YJR099W	9.48929880398797	9.44109356354107	9.37238327064098	10.0149786858796	9.82765467903539	10.0582957065668
YJR100C	9.27073376737039	9.36671262742001	9.31308469810992	9.62608199024199	9.71877086919638	9.68680763837377
YJR101W	10.1523609822108	10.2599293483933	10.1319389587564	9.81096393827061	9.92181354860673	9.88251170403294
YJR102C	8.36318735116148	8.35142796396998	8.60182929470161	8.95127054548015	8.95515780878516	8.93676788118093
YJR103W	11.2193028903986	11.3362856081135	11.0833086023198	12.1238397574801	12.0881304331449	11.8362333046911
YJR104C	13.9171024194519	13.8764095874498	13.9533644157373	14.6275919209655	14.5814533177014	14.3173490804847
YJR105W	13.5527452792623	13.5053263630254	13.6861770572101	12.3873421665782	12.5381105988677	12.6039946496289
YJR106W	9.4163348014446	9.60048704788157	9.26217479081143	9.88861348654981	9.89868151137174	9.73377882443896
YJR107W	8.81920948942433	9.04469695198344	9.0055861116135	9.11735333218452	8.91614793778503	8.93006774157441
YJR108W	4.86714784676336	4.65419408676325	4.71804368777675	5.19789852855861	5.17140885766953	4.9961733643909
YJR109C	11.1342716770093	11.0307570300199	11.1144401975359	10.8291571231633	10.8007821505184	10.6810265394282
YJR110W	9.6761487467817	9.80529400961771	9.76882085291018	9.73891111213308	9.61379505391334	9.70954913355979
YJR111C	9.336819699914	9.50061846109331	9.32527657698829	9.40745490647101	9.55398041674639	9.29660665193442
YJR112W	8.22196381427079	8.45320318777092	8.55342703078458	7.57658796340052	7.86623648614473	7.90003103969438
YJR112W-A	7.95687953109067	8.04490334765066	7.79133592981986	7.56084923941415	7.26765356484571	7.67393744787898
YJR113C	9.87364183997698	10.0680664103475	9.84741656411048	10.3171247935198	10.2514318361463	10.1375035398118
YJR115W	7.10797301778251	7.02111131317183	7.87831078083222	7.2525131224638	6.85209331773454	6.5513754289749
YJR116W	9.4858817816233	9.63842683290464	9.74100828826101	8.54390997634979	8.57614636973216	8.60767120598939
YJR117W	13.0273639093067	12.9717831632543	13.2360004792996	13.4775793443101	13.5309521370669	13.3711490437366
YJR118C	9.83122604093154	10.0539560727631	9.75275151321391	9.17259115023001	9.09526810512383	9.10796453035183
YJR119C	8.75321199711115	8.62909089824304	8.82767600129811	9.18427569248677	9.25605735451502	9.00456818780131
YJR121W	14.0155582213515	14.3196398817878	14.0066039796712	14.0387292009746	14.1579196405211	13.8984863764971
YJR122W	9.39495617415383	9.39178118310758	9.33954186580483	9.89782579213901	9.69534273929557	9.7169668519208
YJR123W	16.094238676269	16.0754948211077	16.1375343953383	12.0619274684542	12.4926409208868	13.3317050629916
YJR124C	10.6998779341994	10.6733020511773	10.6454610636853	9.33586534084576	9.54429637303351	9.59175250008813
YJR125C	11.1767280679291	11.1053709802958	11.207111287394	11.8838470585182	11.7266546701279	11.8623561161129
YJR126C	11.3479813030629	11.3186868407581	11.2731610357893	11.5753075398896	11.5809852450601	11.4908150992516
YJR127C	11.658201733217	12.0074123496895	11.8607217600736	11.959875396854	12.084718097648	11.8978506131981
YJR129C	7.73631339058464	7.73638783212299	7.4614768896597	6.71653343775052	6.91351732626083	6.81545192429623
YJR130C	9.67783607180692	9.59317405426084	9.78913819936015	9.92481489862364	9.79525252911702	10.0166548450384
YJR131W	9.84841160451271	10.1906230129931	10.0691333392415	10.054395516692	10.1775016283126	10.0939347242262
YJR132W	11.2938531455329	11.2871508256958	11.0668184135918	10.0042309148283	10.2373280985666	10.2852256666723
YJR133W	9.53654161998693	9.50959966141504	9.51527128067654	9.61157642444226	9.52914574704748	9.6599937891133
YJR134C	10.1931320245732	10.046464260596	10.2319920530734	10.1977192695646	10.2270382364594	10.3570670717764
YJR135C	7.49206654041986	6.95860577000091	7.41641904085146	7.22532255429654	7.03995025246889	7.30748151519917
YJR135W-A	9.050037110674	9.10397871068648	8.8499857810156	8.51555297163751	8.546803366289	8.41344362839603
YJR136C	9.06013685138417	8.918921741444	9.05616813931181	9.0990575398229	9.01261484603634	9.01254389857667
YJR137C	11.7539206951452	11.7850412064569	11.6193508751815	11.52653137267	11.5988723062722	11.5324163045992
YJR138W	10.2351535551744	10.1728073967668	10.2054273774419	10.4110828095554	10.3429288711288	10.3328004252022
YJR139C	13.3175805606975	13.2840367609616	13.3507852259908	12.8226088213609	12.832927069014	12.8819239926794
YJR140C	10.0556897928203	9.94683857162611	10.0608067438768	9.64114882683898	9.6183763204137	9.78483456749989
YJR141W	9.12795021034926	8.67837768774015	9.06403551892075	8.73998373645956	8.54188592114306	8.74208535406021
YJR142W	10.1413302599597	9.9291256569527	9.96054113508428	10.3719848132087	10.1804576989025	10.4985250194378
YJR143C	13.1649056561534	13.3090216843784	13.1386193538947	11.2907298267456	11.5622628933579	11.7390078714437
YJR144W	10.2123524910054	10.2289339864188	10.3763953850289	9.78997880831687	9.71896338224368	9.99769698217211
YJR145C	15.188082218919	15.187662885839	15.2425372038299	11.2764705564472	11.763815044243	12.5990165636923
YJR146W	3.20383084149964	2.91094726513256	3.04139533596605	2.99821946006522	3.07212927014263	2.58364180462922
YJR147W	10.4322030090035	10.3769211343487	10.3176144427854	7.92736474081011	8.12845940233243	8.03864489584255
YJR148W	13.1344617095101	13.3791052219046	12.6923702427541	14.0939813057674	14.0340779930219	14.0679811759798
YJR149W	9.26992256272113	9.51222972983061	9.23899800848396	9.56545997026895	9.2600526440123	9.60664296892714
YJR151C	9.34336790228373	9.48853206339764	9.25423184084082	9.90295930110819	9.77414327727647	9.67556979158685
YJR152W	8.40413756694292	8.32287048000585	8.7385802044244	8.1029743553456	8.2012957658694	8.41210449941601
YJR153W	5.29292417786688	5.74357084350246	5.42398248306352	5.86914773984426	5.91088223842092	5.98812624798308
YJR154W	7.25103408503674	7.44327221324416	7.52529864953797	7.48825807410086	7.40678090672895	7.52690326809882
YJR155W	8.04077841338362	8.13766948596001	8.26226185791758	8.91577219418971	9.0046372374675	8.82024618294614
YJR156C	6.89257882951546	6.95263387380295	6.79397873175484	7.51866861152389	7.70441187584348	7.66961246669581
YJR159W	4.61581225326354	6.68708131415803	3.79157259368998	7.10921714414537	6.43754803907167	6.41539868241214
YJR160C	6.63624074405195	7.10940107382316	7.40577375188779	5.90845131570091	6.33196653737362	6.44176838061408
YJR161C	9.13954388328891	9.44724950720954	9.18576834960134	8.97187028991988	9.01466365781375	8.80405620964387
YJR162C	3.23176223354641	3.48210203397761	3.36689535544544	3.50035805344854	4.0496960972107	3.64600925403618
YKL001C	9.6378270754905	9.27719305252239	9.27365373367314	9.37965477871574	9.33081483171562	9.01819143419522
YKL002W	9.93087713132717	9.69308319083816	9.9044958708371	9.92075229076327	9.79654020937622	9.9980456614076
YKL003C	8.92383410290203	8.7871518795085	8.84000087158614	9.30193077197431	9.09532331691646	9.11978224470187
YKL004W	11.7051380631122	11.8004058174263	11.7374176644372	10.5752006112502	10.8294583715615	10.688267667338
YKL005C	9.97867431185727	9.97281972880572	10.2381268808991	10.1118632297488	9.96596608657818	10.0166931355284
YKL006C-A	7.97391812794183	7.97855485911398	7.75648637658311	7.3592292176648	7.29699380516304	7.8193082172233
YKL006W	14.287140111167	14.3383851285848	14.3897956793156	10.0174646963979	10.5560492376599	11.3045795057539
YKL007W	11.0818569548373	10.9955757024224	10.9687601595441	11.7604112966077	11.6319738849688	11.8015945151889
YKL008C	11.4705565124634	11.5539805974731	11.4307872850014	10.8778049559952	10.9374313862014	11.013158253728
YKL009W	11.3610425639229	10.9812455628573	11.3510200733173	10.2362767581794	10.3355075167206	10.6489744162625
YKL010C	11.6592645607076	11.5857172775497	11.5418377823382	11.9723459658683	11.9696502585044	11.973389063192
YKL011C	8.70911410231222	8.39452223630213	8.70130221964907	8.4613682834786	8.48803540573622	8.68767855758035
YKL012W	10.1887085984759	9.87591334647451	10.1379004277285	10.5460591548641	10.4324433218289	10.4588148488856
YKL013C	10.9856775254768	11.0617371151804	10.9031871019435	11.5855492776674	11.5103654008636	11.3738578324701
YKL014C	11.0823562607645	10.8091857956447	10.874667802723	8.75690343849842	9.45388700312921	9.30005095907779
YKL015W	10.1936594063443	10.0475194782548	10.0647723430998	11.0430082807754	10.9529251967845	11.0429689795495
YKL016C	10.6457492536447	10.7656270111254	10.6602858649828	10.9442329737416	10.9347414921495	10.7968002260724
YKL017C	9.47398285703753	9.22963766509246	9.43503166898078	9.2802157691988	9.35702838518915	9.32825640120433
YKL018C-A	7.7330010509027	7.62776433681222	7.79092711613329	8.05962520370166	7.70357378490603	8.07725199714986
YKL018W	10.1960481099425	10.2830520773157	10.18456400102	10.1260278494306	10.1362527385729	10.1128805653232
YKL019W	11.1573847519937	11.1021234377	10.905245653769	10.9706530245358	10.9877002454148	10.8372326444445
YKL020C	11.3666037954841	11.3447331963272	11.3666375635698	11.5437647527621	11.522801134678	11.4560071986567
YKL021C	10.7651232527791	10.5617565904797	10.8460010193268	9.73698720812559	9.92534422080533	9.99872141422272
YKL022C	9.91603539412484	9.73887063080518	9.8941164305572	9.88605885375024	10.0064174558012	9.9055246854126
YKL023C-A	9.2040705097031	9.07586592862786	9.09038691837312	8.71754280087062	8.81134201432136	8.4001020969393
YKL023W	8.78455621274296	8.75330586313066	9.13942401384684	9.21860376249067	9.20614295680298	9.31250355686116
YKL024C	10.9557460122595	10.8746186099481	10.8934661779901	10.4204930310905	10.4093729779682	10.3253139858819
YKL025C	10.8210479752978	11.1029262452042	10.7962105225672	11.1928464139892	11.1778692182775	11.0462972950735
YKL026C	7.11024659858831	6.66133397346151	6.62005304956479	9.91091715029808	9.70138874241418	9.32717527035381
YKL027W	10.5192884854111	10.3695137842839	10.5696990091576	10.3167870492911	10.4694588386801	10.5480018583008
YKL028W	10.7785482071112	10.564359214552	10.8222660376688	10.6251615586636	10.5929687301444	10.8067910714356
YKL029C	13.0337837434779	13.1787154850291	12.5156140305211	9.90646790656596	10.2972830911442	10.7741380966781
YKL031W	3.94441108907159	4.03059133680938	3.64569651618263	4.06093104180498	4.34547644860935	4.18002021635676
YKL032C	11.2692667330532	11.4980020749208	11.3471008586626	10.8897781084073	11.1645436498912	11.082640280905
YKL033W	9.99043313043615	9.88656313526163	9.79241901942142	9.41193058383649	9.4551532058391	9.43246074312291
YKL033W-A	11.1383143646905	11.180674394422	11.0227319156526	10.9386519193323	10.9140106831758	10.8162443100518
YKL034W	10.8431171247785	10.9633235872161	10.7603196055159	10.9096405401882	10.944890344838	10.8362319310204
YKL035W	13.7706876878115	14.1460461237353	13.8656884946677	15.51265727619	15.5387411323844	15.0867568567273
YKL037W	3.24036533004718	3.3046469655667	3.72728259970997	5.15846699788382	5.21174138859648	4.99174305138533
YKL038W	10.7622532874786	10.9481671611654	10.7679806343705	10.9660099360751	11.0251758829888	10.8894606775886
YKL039W	11.8135838493042	12.0453773156005	11.9233934681555	12.191466282457	12.3571976849836	12.2387318805644
YKL040C	9.96715051304103	9.89303765393718	9.9052591870142	9.79922923782497	9.71429609313582	9.92328502336086
YKL041W	9.14673047722894	9.15907337944446	9.2545134132517	9.45362767239242	9.34782134283366	9.63218738066933
YKL042W	9.16640827790805	9.0626601641693	9.4173117792226	8.55153995118554	8.49744471830714	8.83918021746482
YKL043W	12.2456471493915	12.0686869840489	12.4444044427736	10.5717087239165	10.3002864198535	10.0921752378734
YKL044W	7.67464436770942	7.65144303274486	7.80144224535803	6.0193761562562	5.76320557687635	5.54999605930718
YKL045W	9.71235461625615	9.54748956460382	9.80027607878016	9.01902648226463	8.90274954396008	8.98747739209776
YKL046C	11.7826762752338	11.8698214449291	11.7146715622962	11.7227704729249	11.805420937145	11.7576540913242
YKL047W	9.9424885970453	9.84192323460052	9.8177911615318	9.43840804582345	9.22732764467927	9.2541345251845
YKL048C	9.31592398019459	9.27415820475625	9.386916660409	9.43513144708466	9.49352514271347	9.53447485290631
YKL049C	8.3986893843085	8.09051541716368	8.44775573652613	8.09074008741145	7.95792287628911	8.15261331633554
YKL050C	8.10591223221418	8.23923453220436	8.40178928895723	7.81712744559319	7.75425118427989	7.98266906816053
YKL051W	9.98082803965974	10.0247405535717	10.0270360803393	10.3346459341342	10.5390440067623	10.2841419509121
YKL052C	9.61556386147616	9.73043326428673	9.73341625437149	9.33451386263889	9.57913295520062	9.53118855453523
YKL053C-A	7.98829474880051	7.97634617219335	7.59680815727925	8.81524162654822	8.75480007589858	8.69206888232356
YKL054C	12.0318571972056	12.0609537020041	12.0000043316452	12.1238625776694	12.1339915840727	12.1778824180694
YKL055C	7.06021756022711	7.12944632283883	6.73825064751204	6.52516704577133	7.00299805242522	6.83134647200187
YKL056C	14.8868483089509	14.8370423157753	15.0256146712972	12.8412820440788	13.1714450731174	13.075965171808
YKL057C	11.3524737025307	11.5221083933509	11.2522171231301	10.867909978042	10.8262445742005	10.7967983243399
YKL058W	10.4001814393937	10.4726386888583	10.2941533738122	10.4484387703216	10.3625696015845	10.3344311300245
YKL059C	9.97756679781052	9.9598457924647	9.95229470053471	10.1747457657395	10.174720493196	10.2295583913984
YKL060C	18.1568980375501	18.2295952876834	18.0725763584945	17.7628321835829	17.9372311220504	17.8837439799505
YKL061W	6.7263734620297	6.82790145855955	6.85440092992898	7.21492941637988	6.98841273017324	7.08611551363048
YKL062W	10.678940163249	11.3330366271807	10.8757464552826	11.5085801695899	11.6560275195183	11.2585601331982
YKL063C	9.25207354006493	9.12106924575761	9.3082830794176	9.61539641212547	9.4026427595491	9.46849931534948
YKL064W	11.3399135341509	11.3477730977145	11.1878598199097	11.7075465843091	11.6270664950072	11.4244243524082
YKL065C	11.2468833847534	11.4190170907103	11.0407491469439	12.8654242899174	12.7831441000929	12.4344981925229
YKL065W-A	4.08338742922177	4.09170852277438	3.93910469485839	5.13922676762943	5.28414458262529	4.73191164317192
YKL066W	7.24936640808373	7.75381009648077	7.36722718934031	8.31533358751921	8.0094695110542	7.97826317055008
YKL067W	11.4466967934908	11.5805476566494	11.2553823745619	12.3665415482253	12.3400275107773	12.0719243407058
YKL068W	11.8585659637575	11.8446544487807	11.6942860275672	11.6908160506439	11.8395134608964	11.9022419731752
YKL068W-A	9.03975760348628	9.04395087754008	8.87965307181723	8.36198802199381	8.70309914971996	8.27867438674258
YKL069W	9.38358524418964	9.10239651289678	9.11217068572933	9.35297587620811	9.1407928944563	9.34980750150224
YKL070W	2.76994547482682	2.82141605773859	2.98223952022353	2.84865321544319	3.48959472353506	3.34046446434009
YKL071W	5.6193923483902	5.32384734397312	5.09979089142922	5.93063079993716	5.87585488406634	5.75765277304943
YKL072W	9.51571458017287	9.28410836010016	9.6920605429502	9.47813097487047	9.3412737085144	9.5268075603244
YKL073W	11.0994019274984	11.0431963919808	11.0708236593901	11.2558412929539	11.3126753052206	11.027903190889
YKL074C	9.77075131816291	9.62901593653974	9.84241961142779	9.80282036979211	9.89288247579177	9.79001143186852
YKL075C	9.53639004370973	9.24555901497277	9.64004042424514	9.3992068540634	9.3380284491147	9.44167270606481
YKL076C	6.68132444177749	6.47662314834804	7.06904847516135	6.62371447094096	6.45831527222133	6.67511865194515
YKL077W	12.0421187054493	11.9972613459081	11.9356094002577	11.7670373308268	11.7762088904529	11.7807081340872
YKL078W	9.1866919427407	8.63811699693176	9.06801538015254	7.45069988576092	7.79964834928446	7.76226983517848
YKL079W	9.78963190710888	9.66269218464873	9.81116372131559	10.7453210521354	10.6763328518542	10.5412353834118
YKL080W	13.1485007572349	13.2352265532881	13.0563846109683	12.32147952361	12.4254782398814	12.4140358736036
YKL081W	14.9805705203598	15.1784349932773	15.164580208182	12.41419753374	12.8876738860749	12.9937183473012
YKL082C	10.5196955266201	10.0600998289893	10.515567260758	9.68131792295139	9.92765999713002	10.219284432615
YKL084W	9.1496411261107	8.84688090095482	9.13113245983467	7.45973498987709	7.38848019549211	7.91177339046278
YKL085W	11.4559916977162	11.7412340405453	11.5622346091927	12.7436032313823	12.752260250251	12.4911038739685
YKL086W	5.10270704630789	5.37774620900975	6.01808735540482	6.69196102832274	7.3900017556791	6.58883572241406
YKL087C	9.3065296929972	9.38521109610598	9.24074808334933	9.89290635666067	9.73964278102581	9.48012807109894
YKL088W	10.1152297231059	10.0103801304644	10.2910491605322	10.1358648234733	10.1629660172223	10.2567610847173
YKL089W	8.58745563351596	8.39839253067106	8.84921166099097	8.35072199602137	8.18309787256523	8.54102304957129
YKL090W	8.35591659988067	8.21341276877072	8.52954743361129	8.54251860973646	8.60063460753036	8.48152054670381
YKL091C	9.54882809643806	9.70989162965054	9.43133029629455	11.900576472706	11.7011457835114	11.4152732472149
YKL092C	9.83376471810959	9.74994508959967	9.83472370944376	9.70029265921856	9.49381865570333	9.61203072670467
YKL093W	7.58464803038625	7.94339943436027	7.93022068984185	8.41677353230608	8.37869004134917	8.02696706193236
YKL094W	11.1977923960017	11.1401461829868	11.0816235851497	12.0193603553935	11.8553825623969	11.7566257854473
YKL095W	7.87017316781824	7.82572770889955	8.27065949891996	8.00121540160143	8.31766378178399	8.28514982138251
YKL096W	12.1420373106892	12.9756021144239	12.7135700743764	13.6690357425265	13.973813146565	13.6322925682668
YKL096W-A	15.0645548440744	15.5382600642004	15.2883704922763	13.5667968903803	14.2267133265888	14.2000789771434
YKL098W	9.86135111650104	9.90045596444823	9.76089957180857	10.0303021635791	10.0795376250994	9.90867145583106
YKL099C	9.37128356178593	9.02874380547927	9.36169362703698	8.24059512105424	8.34758674267593	8.50634576240014
YKL100C	11.943103426113	12.1153787454412	11.9820661420908	12.3371239739626	12.3364130555973	12.0954276760155
YKL101W	11.7009232071415	11.8626548915058	11.7479649465609	11.107370357594	11.21882188389	11.2994808929704
YKL103C	10.7356028781887	11.14454319452	10.6916407507943	13.6046420339386	13.6090022090548	13.2565960678525
YKL104C	12.80947837905	13.0135617617484	12.7151382346438	13.3860758311961	13.463699348279	13.2214680403928
YKL105C	10.2895167773885	10.2673653794296	10.2917789465585	10.6175645544287	10.6085664017665	10.6856749356054
YKL106W	10.7619670282725	10.7907343885089	10.6561348814507	10.5039134253092	10.5583015067565	10.5989017186199
YKL107W	4.63303576603538	4.71204611919539	4.46463951338944	7.5030128003468	7.27550851142585	7.11227709512787
YKL108W	8.93603400739246	8.96398440603826	9.35946318580721	8.92641872226639	8.71008835727072	9.01554026758527
YKL109W	11.5883902048346	11.4213361598694	11.9981456346375	10.5286311345669	10.6544712052136	10.8026937264763
YKL110C	10.1814544591605	9.77775297011189	10.3383537926165	9.33881236519667	9.29550384172143	9.23255255452051
YKL112W	11.3129917060586	11.3842019121685	11.5110770569218	11.23773884574	11.2721045951878	11.4543399467266
YKL113C	10.2500743543465	10.1240767644176	10.4017434146865	9.61429485855449	9.43853030361473	9.6101080056538
YKL114C	10.3352482965953	10.2822265470022	10.3784416041714	10.25112997149	10.3530958119877	10.3470445911983
YKL115C	3.87227339174333	3.42314896525315	3.49528484667034	3.43813035831722	2.90044732323271	3.54969399196424
YKL116C	10.5913952049671	10.5398477195097	10.4079056726082	10.1569520814626	10.2137321881034	10.0943550090595
YKL117W	12.5144923793371	12.3759104528417	12.5198320010028	13.4660998931589	13.4053057003605	13.5059221398531
YKL119C	8.96868367211158	9.09468326511922	9.12813155659384	8.99446969265775	8.89441245559264	8.86532940669918
YKL120W	12.1987325668918	11.9371662893007	11.523549121956	10.16761269719	10.0560826971332	10.1903627223274
YKL121W	9.58137414699123	9.7678594511536	9.63251454179237	10.5341060957146	10.4238231729192	10.4134742446785
YKL122C	10.2353327169642	10.2073794722557	10.1625370163127	9.55317485039914	9.48328092930037	9.72148249725124
YKL123W	5.85363182786004	6.14201189603027	6.44048502275951	6.99811788510641	6.69913548872776	6.57950309306349
YKL124W	8.96308398885598	9.27058582007683	9.53622297072363	9.91613460288064	9.97221587735542	9.6676051167114
YKL125W	9.71625508825023	9.83814918409872	9.9420564400052	9.81951785724191	9.86017402929691	9.60457878759049
YKL126W	12.0388757321676	12.133869491296	11.9307374148138	12.2427317716116	12.2104829095268	12.2145884538997
YKL127W	11.9793800483005	12.0126807869043	11.8900558834733	10.7733741623601	10.6761788759758	10.68832425625
YKL128C	11.0188951138616	10.9656037452029	11.0437755635127	11.1869965762693	11.2316317489592	11.2144104892994
YKL129C	10.2033725049668	10.3115213893506	10.2699286084244	11.2464461255975	11.3186003979305	11.1855252359265
YKL130C	9.67564381563403	9.70944320656861	9.60623137041464	9.18099902789501	8.86341631803504	9.13730967905675
YKL132C	8.75934266950801	8.67598587794996	8.72702957724332	7.98870422942323	8.0578876254861	7.92934093729323
YKL133C	8.54939224235078	8.26576007812787	8.38376773050603	9.29889187232049	9.08123545327295	9.23283448994509
YKL134C	9.42873803443479	9.42963201974312	9.47808285602417	9.63612208666506	9.57614003691125	9.58483218719324
YKL135C	11.1852103853891	11.1408557850352	11.0678162518201	11.3067485429451	11.2730450775013	11.2330191988917
YKL137W	7.65658522736476	7.19578227510278	7.58125297066775	7.99644593172294	7.7788947323751	7.79925415525854
YKL138C	8.55311966684191	8.38787151336012	8.4344071623705	8.77524811444263	8.67097011242444	8.75177610107258
