baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YGL099W	1624.44010357181	-1.06090940479176	0.167973190654479	-6.31594482820802	2.68515838678124e-10	1.13377690604644e-09
YGL101W	738.508771547121	-1.08983926604666	0.132601374986135	-8.21891376436041	2.05354634003686e-16	1.46035547559537e-15
YGL102C	17.4364471293905	-2.2070108067666	0.619501253173508	-3.5625606816141	0.000367254981355502	0.000789693353691883
YGL103W	15546.6132146631	-3.25768353459505	0.467343288037587	-6.97064367453383	3.15494133533447e-12	1.58703109595613e-11
YGL104C	1423.36365740322	1.88579279388613	0.169898893069316	11.0995001781251	1.26147363466401e-28	1.78760044326778e-27
YGL120C	3712.08326816874	-1.25644041352692	0.158010234786055	-7.95163943163638	1.84059305924547e-15	1.21520973570639e-14
YGL121C	645.882921135714	4.76060698449187	0.210378743353503	22.6287452268528	2.2594115927266e-113	8.20448834608845e-111
YGL123W	40036.012018537	-3.60070468972664	0.269970029469485	-13.3374237755292	1.40222088847475e-40	3.86109164077645e-39
YGL135W	17140.1376455362	-3.62451101315626	0.477546905349404	-7.58985342079504	3.20267576498308e-14	1.94436219378805e-13
YGL141W	2287.0308390502	1.46542063973442	0.104432341143245	14.0322492409164	9.89623675989914e-45	3.32353384826671e-43
YGL147C	10986.1233223274	-4.21944354864737	0.298046008505873	-14.1570208230594	1.69008552517077e-45	5.95114963711646e-44
YGL148W	5334.9879466711	-1.79158842648272	0.119562538859243	-14.9845297998556	9.26791385010751e-51	4.48721495576038e-49
YGL156W	2206.02517477142	3.97511323587489	0.219122286401668	18.1410722804717	1.51055068911318e-73	1.62524064884214e-71
YGL162W	344.737364666663	-1.63796196595341	0.228022189254308	-7.18334461795132	6.8026340453291e-13	3.64942786734645e-12
YGL170C	31.4216190238652	2.98768334179605	0.434635488322444	6.87399768787304	6.24272200929116e-12	3.04025271366149e-11
YGL171W	719.349422247998	-1.903497147993	0.224886457940347	-8.46425865490716	2.57787144582533e-17	1.96554240160698e-16
YGL180W	904.650759647755	1.29710341027133	0.139152118562654	9.32147798876169	1.14730794845875e-20	1.03829582251485e-19
YGL184C	471.874761885206	1.75165785572941	0.218054703340765	8.03311200764152	9.50308360660521e-16	6.38299604096836e-15
YGL189C	13734.0028169576	-3.05563476498747	0.256935130595882	-11.8926312563831	1.2926882431125e-32	2.20249815028845e-31
YGL195W	5867.98601681082	-1.04804724764388	0.115434931452304	-9.07911699221586	1.09459231136171e-19	9.44960078604981e-19
YGL202W	7854.7767229053	-1.21583747115386	0.116009602059964	-10.480489972937	1.0619213626423e-25	1.26689181046237e-24
YGL205W	114.249558611863	2.69696221726401	0.253061178450586	10.6573526361359	1.61118487287814e-26	2.0349965459613e-25
YGL225W	5820.56719304584	-1.47289641591449	0.125620074951191	-11.7250082559398	9.48917865179834e-32	1.5314479990819e-30
YGL226C-A	529.734033113724	-1.63244329303943	0.171245475381293	-9.5327674462911	1.53145172811064e-21	1.46104015440441e-20
YGL234W	16531.3718132549	-2.67715557281706	0.219545912503235	-12.1940579184211	3.34348303380941e-34	6.30702481377684e-33
YGL235W	6.52032855324281	2.28148726725556	0.809416737128846	2.81868061605499	0.0048221472852712	0.00857828405616217
YGL245W	10413.620907837	-1.15256823290796	0.107664546745894	-10.7051788889077	9.62445928072236e-27	1.23712629249993e-25
YGL248W	2631.63515953961	1.79605816441637	0.14511146227905	12.3770936920376	3.47707284075624e-35	6.94219697759235e-34
YGL249W	62.4537152082291	1.60493276047123	0.260634713425181	6.15778588883921	7.37689958045049e-10	2.98674470818239e-09
YGL253W	28153.2757910231	-1.99709082367087	0.0957035396708283	-20.8674708431877	1.05784404938138e-96	2.79366996677537e-94
YGL258W-A	20.1540149725108	2.32619540121869	0.47474518727088	4.89988200742182	9.58942278127841e-07	2.81956206271395e-06
YGL259W	64.3968844848284	1.64296763196566	0.261478839168295	6.28336746939664	3.31316664927566e-10	1.390859698865e-09
YGL263W	71.6988216458604	-2.23765082262297	0.322988149370942	-6.9279657070424	4.26935197628599e-12	2.11465771374438e-11
YGR008C	1939.65660942495	3.52909244757658	0.197376830814051	17.8799732117562	1.68918142367463e-71	1.66341424941519e-69
YGR019W	4174.59874161984	1.69529998586361	0.15893955813058	10.6663187302358	1.46308623471673e-26	1.85601114054677e-25
YGR023W	2096.19247853338	2.11474035630416	0.17817098404511	11.869162465695	1.71172654152899e-32	2.87431537753856e-31
YGR027C	11035.3008856675	-3.285285962847	0.201386481767034	-16.3133390782776	7.93348329019119e-60	6.06493919947511e-58
YGR034W	9838.50275145015	-3.95087322201504	0.283126465812071	-13.9544468606389	2.95586056184361e-44	9.70257054480869e-43
YGR035C	145.493879401075	-1.03688131413055	0.215632628288059	-4.80855482012397	1.52025340579362e-06	4.37261004339649e-06
YGR043C	4628.00342870492	5.86666480289636	0.144656790958357	40.555751057586	0	0
YGR044C	2606.62856627682	1.38839408683626	0.134575138826297	10.3168690661975	5.91196283402868e-25	6.73500079719737e-24
YGR048W	2408.70627071033	1.4381063755877	0.0986211964898176	14.5821225737835	3.64989596233211e-48	1.53665909718475e-46
YGR049W	376.890234392978	-1.10953000074302	0.168758550702984	-6.57465945352775	4.87646466965238e-11	2.18781928422242e-10
YGR052W	2000.60826177085	-1.94402504684793	0.280429115004794	-6.93232244025265	4.13987008604319e-12	2.05578164101803e-11
YGR061C	12069.2659455446	-2.06112413298219	0.211424091297131	-9.74876666295106	1.867229040004e-22	1.89000012585771e-21
YGR066C	357.545418194504	4.04668185705995	0.351357508333862	11.5172773060958	1.07968915419079e-30	1.67279839622626e-29
YGR070W	1683.41618130075	1.24493819754406	0.164760867438526	7.55603085185601	4.15555317928054e-14	2.49419049293595e-13
YGR085C	6876.38092810858	-2.51029416148003	0.304034463735	-8.25661055211171	1.49867416858746e-16	1.07763575736301e-15
YGR087C	136.28172208605	2.79404088971545	0.223203675604165	12.5178982028525	5.95923339113376e-36	1.25902349099953e-34
YGR088W	5495.88675879418	4.16854524501377	0.224974205628368	18.5289919498582	1.20523665846492e-76	1.45883853868358e-74
YGR094W	13628.8884304417	-1.51397171477089	0.141373688659681	-10.7090062452524	9.2347760363781e-27	1.18966848716977e-25
YGR097W	3760.63057319296	1.06513916657029	0.143604152526697	7.41718918171447	1.19632010347257e-13	6.90916481230184e-13
YGR103W	2979.69908680003	-2.12651710572877	0.203864752806996	-10.4310189792446	1.78958734339848e-25	2.11331350917585e-24
YGR105W	323.204042794535	-1.09086899176685	0.15072011435698	-7.23771340289145	4.56312412179795e-13	2.51058249504224e-12
YGR106C	5368.72026483405	-1.25175180329194	0.122930500307878	-10.1825974852208	2.37145237596509e-24	2.63949009662015e-23
YGR109C	103.941994545244	-2.16372985739011	0.35582519869652	-6.08087865984876	1.19525722923495e-09	4.76626252701103e-09
YGR110W	317.80971570006	2.59894173938048	0.182368365784398	14.2510557036687	4.41555232387264e-46	1.62369360770254e-44
YGR111W	2032.38802266891	1.06360315876376	0.143071421709586	7.43407136138425	1.0530511241048e-13	6.099927249301e-13
YGR118W	9860.80357994323	-2.5150660161923	0.236821243042844	-10.620103094963	2.40295589488273e-26	3.00240295683197e-25
YGR123C	1414.28754736497	-1.29101513452099	0.133123525602909	-9.69787367540072	3.07847144089408e-22	3.07847144089408e-21
YGR124W	12295.2754267846	-1.2887563371071	0.14190034354517	-9.08212274128045	1.0647760387484e-19	9.21959580496008e-19
YGR127W	1180.37906595833	1.81154206664062	0.174538435515868	10.3790437979257	3.08853038538967e-25	3.5745740117757e-24
YGR128C	1419.7215224516	-1.15176141327608	0.195891511962305	-5.8795881543745	4.11288515110972e-09	1.54565735627086e-08
YGR130C	4484.31633570447	1.00405420578922	0.163416671509214	6.14413570241277	8.04000856093948e-10	3.24843183164523e-09
YGR140W	662.472830498621	-1.02550467794291	0.142144506051158	-7.21452208342005	5.41237237737527e-13	2.94713060098878e-12
YGR141W	606.108932092585	-2.36770132711155	0.167156435026719	-14.1645837728777	1.51763441900898e-45	5.4094821929093e-44
YGR145W	1036.50959176527	-2.00005624261754	0.224120045781035	-8.92403995210493	4.49581568491236e-19	3.76378805898283e-18
YGR148C	7620.78013231054	-2.89776645408342	0.256344452303653	-11.3041902332681	1.25102885128695e-29	1.8401209179689e-28
YGR149W	1464.16177075682	1.05953020139748	0.15488991485234	6.84053705115373	7.88968377583416e-12	3.81674127706881e-11
YGR155W	13793.9696171941	-1.03062839032875	0.112298362275328	-9.17759056718834	4.40844630243124e-20	3.91039282704206e-19
YGR157W	5920.98753240304	-1.08863214207432	0.138187036837743	-7.87796139917646	3.3276547862431e-15	2.16745227668973e-14
YGR158C	606.586969140317	-1.12060303656558	0.164344586014266	-6.81861851213223	9.1920130788801e-12	4.41733631003254e-11
YGR161C	3638.31546578429	-1.38463229045614	0.261398555255923	-5.2970158503765	1.17710481203272e-07	3.81213988735236e-07
YGR162W	5587.9168375212	-1.23841904172033	0.17555592606083	-7.05427079283681	1.73508195424669e-12	8.92898685046351e-12
YGR172C	1316.70998907614	-1.02348276527078	0.143307311118884	-7.14187404173484	9.2066947746307e-13	4.85398336121637e-12
YGR177C	791.572386907507	-1.80307520357607	0.12257399071683	-14.7100962694568	5.55283639315853e-49	2.40761040628739e-47
YGR200C	2138.65168250349	-1.3164958029125	0.187717071074387	-7.01319168990661	2.32941947947764e-12	1.18614611531683e-11
YGR201C	740.685009532668	1.6887126382627	0.214748163667279	7.86368837537123	3.72984753562867e-15	2.41318643452145e-14
YGR211W	19423.4362785178	-1.67478967263541	0.308661829927727	-5.42596949233265	5.76408044603945e-08	1.91925156391652e-07
YGR213C	59.0211231533426	2.32728002504388	0.323452939510665	7.19511168630806	6.24096580462525e-13	3.35740845600673e-12
YGR214W	19730.7830982531	-4.16115758491209	0.293989198469512	-14.1541172484391	1.76135606901405e-45	6.16474624154918e-44
YGR221C	575.972044124993	-1.40153995953018	0.134207325590815	-10.4430958098617	1.57586086551306e-25	1.87234184634578e-24
YGR224W	14.7165523655232	1.27560351817956	0.487571525873507	2.61623874752378	0.00889043697104242	0.0151254579214514
YGR225W	120.001373740862	1.86443960386296	0.228256171078821	8.16818925442825	3.13052550261936e-16	2.19136785183355e-15
YGR231C	3447.16034249135	1.07480673004124	0.113430118091766	9.47549687968866	2.65494105605846e-21	2.50409213241877e-20
YGR234W	4365.67946073048	-4.1001316665819	0.171600654324053	-23.8934500729767	3.58265368745234e-126	1.89229253855437e-123
YGR236C	20.085839200645	2.72076223777652	0.659184609664628	4.12746626345046	3.66782220979002e-05	8.92380529266333e-05
YGR245C	1621.04686519782	-1.85111606397424	0.180463617108965	-10.2575582470816	1.09439011176721e-24	1.227491611847e-23
YGR248W	5055.38066094744	5.2327332019767	0.280732481949545	18.6395716150765	1.53464818475774e-77	1.98140132298721e-75
YGR249W	352.675584284763	-1.96886927572168	0.321283492206939	-6.12813706112709	8.89139777334907e-10	3.58245638440763e-09
YGR250C	5208.11003017233	1.18603351441233	0.202133116666468	5.86758634098219	4.42184758799002e-09	1.65641099201947e-08
YGR251W	230.404960231682	-1.07235709280176	0.182111647169558	-5.88845968650939	3.89811604974344e-09	1.4677935352566e-08
YGR253C	4786.66384369389	1.15465274685661	0.0909912370566569	12.6897136933928	6.74318302937239e-37	1.50214582756475e-35
YGR254W	55154.0999839537	2.11403748554119	0.25610031089709	8.25472440129398	1.52253159371431e-16	1.09290570248408e-15
YGR256W	4738.42335164693	5.98303185944367	0.267050939271035	22.4040846880204	3.59097189910791e-111	1.22726745493041e-108
YGR258C	1891.39426036704	1.41988636110442	0.109148592453307	13.0087464179791	1.09117403531669e-38	2.75640049790867e-37
YGR264C	6641.71032049887	-1.45485410502067	0.147402640046359	-9.86993248264149	5.6202427890636e-23	5.88353344224496e-22
YGR268C	1034.8438792531	1.28711796746924	0.130363892729305	9.87327043188163	5.43626601631402e-23	5.70121038895026e-22
YGR279C	11558.5429357999	-1.93297565114382	0.159496542781542	-12.1192322882595	8.35379765986488e-34	1.54081156837508e-32
YGR280C	806.019586693364	-1.29929576770461	0.182351650329488	-7.12522077731097	1.03913987254988e-12	5.43910149505838e-12
YGR281W	4478.8776480185	1.04748132614686	0.16738668199372	6.25785345447114	3.90312316949095e-10	1.62676797810204e-09
YGR285C	11784.5007426526	-1.87253254591785	0.130858374145797	-14.3096118849189	1.90573906616393e-46	7.28443682527133e-45
YGR286C	899.310830620053	-1.05412214196241	0.170845093789465	-6.17004631845868	6.82699906951251e-10	2.77765158220362e-09
YGR296W	1181.89925333554	-1.00882766859713	0.175224785779201	-5.75733429555074	8.54525819064446e-09	3.11077381501531e-08
YHL001W	4155.05623686163	-1.9062834412046	0.220062682405402	-8.66245662539377	4.61704690983388e-18	3.64470686768137e-17
YHL011C	3025.41292048455	-1.18314750527916	0.143148192863003	-8.26519344475043	1.39468397507143e-16	1.00910509279764e-15
YHL012W	27.3381976913808	1.39548771323418	0.395712572572809	3.52651851357951	0.000421061725772914	0.000894794669619835
YHL015W	16958.8256632436	-3.67374100979204	0.27008808234358	-13.6020107881645	3.89573498562666e-42	1.15480715645362e-40
YHL019W-A	12.408921089093	2.19688918609299	0.596571875406513	3.68252221846026	0.000230937733311255	0.000511727013935313
YHL021C	7283.85646675222	2.4699820962863	0.192784459278402	12.8121431858746	1.40207786819203e-37	3.2847066186273e-36
YHL024W	367.490403923536	2.23278580650799	0.302592950673566	7.37884277058621	1.59671255719655e-13	9.12182886658007e-13
YHL028W	984.184186119494	-1.08022731139089	0.259859507534028	-4.15696666880443	3.2250102075897e-05	7.89937154557175e-05
YHL030W	4838.5569415762	1.64347927876034	0.135200527978068	12.155864354516	5.33940561556141e-34	9.97490245222244e-33
YHL033C	7562.01443709574	-2.6656498534179	0.515513132177389	-5.170867019738	2.33010344569609e-07	7.32967028667802e-07
YHL034W-A	5.30050466484218	2.53903823551749	0.973614906539428	2.60784650939881	0.00911138000712327	0.0154741648177101
YHL037C	11.4126807518316	1.89974553963092	0.616160349248326	3.08319992019687	0.0020478752832362	0.00389592514590777
YHL039W	1216.5016349809	-1.14439766723667	0.130450108978281	-8.7726846393605	1.74456122938476e-18	1.41365421795334e-17
YHL042W	74.1303717215869	1.59950428399886	0.29754361593068	5.37569686714941	7.6287046063396e-08	2.5140540988561e-07
YHL044W	352.750898616359	1.10149003411241	0.153375183049446	7.18167054286289	6.88647101024675e-13	3.69099599349941e-12
YHR008C	7408.76635136449	1.4740932892426	0.169605325809117	8.69131486414302	3.58268593945537e-18	2.85142538468982e-17
YHR010W	8165.15095369713	-3.3351440031451	0.297656127608779	-11.2046878723377	3.86714449414668e-29	5.57521327816184e-28
YHR013C	1232.26134236336	-1.01929497059503	0.155121146009192	-6.57096080591506	4.99916186176153e-11	2.23940866745061e-10
YHR016C	3199.72520626161	1.5476417416994	0.145992121910611	10.6008579192171	2.95259096133886e-26	3.66550288149119e-25
YHR019C	12181.9836719285	-2.13122043152427	0.182334526955458	-11.6885181710259	1.45910152136907e-31	2.33536634687446e-30
YHR020W	7028.53334822768	-2.42674044189259	0.206474088281386	-11.7532444971273	6.79584672943747e-32	1.10599074224178e-30
YHR021C	9033.80186152011	-3.48811512916086	0.239524199161925	-14.5626836092782	4.85152345569114e-48	2.01338223411182e-46
YHR022C	435.383411569269	3.67738311325613	0.24289304459069	15.1399276148605	8.83108464109103e-52	4.66441834224899e-50
YHR025W	4749.20670816224	-2.26212230550513	0.151721296002481	-14.9097217405007	2.8493751186128e-50	1.33507011605971e-48
YHR026W	3712.5109098037	-1.2660315775785	0.102815688229446	-12.3136031026044	7.65287779160867e-35	1.48706421301827e-33
YHR030C	4607.14170252742	2.47410612339331	0.18219328117415	13.5795683981805	5.29374556477277e-42	1.53018217568805e-40
YHR041C	705.001181750923	-1.03370468295484	0.148398800741252	-6.96572127127367	3.26725450927309e-12	1.64210628883016e-11
YHR042W	5361.62155820924	-1.07088680258513	0.128295883236058	-8.34700830278979	7.00137978814201e-17	5.21513032937245e-16
YHR061C	425.889005019942	-1.72425848522243	0.242564334023715	-7.10845843088315	1.17346229692439e-12	6.12012203333097e-12
YHR062C	620.383500984418	-1.13719932300554	0.140914482768104	-8.07013800616198	7.02187529349294e-16	4.74384830874349e-15
YHR064C	9986.21509262717	-1.82080674269029	0.141724827071892	-12.8474790219124	8.88590764560537e-38	2.09866355369785e-36
YHR068W	4824.45648090392	-1.47918337438147	0.118491515649291	-12.4834539104009	9.19114019549965e-36	1.90716159056618e-34
YHR070W	1037.14242857355	-1.10255005932102	0.161127397887832	-6.84272242817796	7.77021219853024e-12	3.76207773945506e-11
YHR071W	3946.93594721869	1.0394504994698	0.147404245817169	7.0516998591687	1.7674512823588e-12	9.08751500044657e-12
YHR072W	2782.85307150629	-1.01938147469669	0.118501250615869	-8.60228452779032	7.81447710864077e-18	6.12714062094505e-17
YHR072W-A	555.250723290901	-1.72429978443161	0.195064926560899	-8.83961978625245	9.60448872658955e-19	7.90397726649934e-18
YHR081W	324.79364681195	-1.87220264627461	0.238386434301772	-7.85364591638045	4.0411415010499e-15	2.60299690921285e-14
YHR084W	1545.78522674401	-1.10070562515913	0.184915285285978	-5.95248588269408	2.64099922227285e-09	1.01666008635518e-08
YHR087W	3924.78565326848	4.04530393703229	0.25243173026941	16.0253385448608	8.50265497206125e-58	5.95185848044287e-56
YHR088W	691.771073113288	-1.11004814796431	0.187104160577765	-5.93278174326297	2.97844672496793e-09	1.13697604941286e-08
YHR089C	3270.57813050487	-2.22618100448652	0.141216466976381	-15.7643159622373	5.47620229531952e-56	3.3142432641465e-54
YHR092C	1289.07233984545	-3.34564441276741	0.265852068987733	-12.5846092735197	2.56609323459376e-36	5.5014766394796e-35
YHR094C	7796.2463320397	-1.4504597571287	0.134270152404508	-10.8025479315685	3.34782253688907e-27	4.45099518062369e-26
YHR096C	5840.02185753067	7.24299166086945	0.308028352647399	23.5140421283249	2.93029499797191e-122	1.41875116151807e-119
YHR097C	1442.60811179246	1.13389984365971	0.166199323446437	6.82252984035247	8.94510410370606e-12	4.30937436505242e-11
YHR100C	321.737317934327	-1.2508358915738	0.143075532328205	-8.74248637219448	2.28035394033956e-18	1.8375667674581e-17
YHR104W	18173.2926640199	3.16504860752349	0.169949671701358	18.6234464346905	2.07424693732241e-77	2.61986406648765e-75
YHR112C	1472.8898966738	1.06836486849858	0.167166820426957	6.39101028403782	1.64793297356585e-10	7.08172379912542e-10
YHR116W	278.027861319763	1.25080196229411	0.177011710975392	7.06621022644087	1.59222147014884e-12	8.23025510815371e-12
YHR124W	79.1861502784297	1.53730193198209	0.23113000071836	6.65124357376413	2.90626848931454e-11	1.32956062385177e-10
YHR128W	3120.71878982344	-1.3423771879982	0.190061787470882	-7.06284627678698	1.63126155325661e-12	8.4170778192015e-12
YHR133C	2267.64263837706	-1.04287847994227	0.112723821526246	-9.25162459737447	2.21106057704921e-20	1.97939321304406e-19
YHR137C-A	11.0140151133169	3.78223922644332	0.869870887323861	4.34804668320295	1.37355371871946e-05	3.52800490970826e-05
YHR137W	18413.6677553313	3.15772267360638	0.197333169817939	16.0019862677913	1.23762716206595e-57	8.56025453762285e-56
YHR138C	686.250048083139	2.36084852183715	0.20834988141828	11.3311728606053	9.1964941461254e-30	1.36653787695623e-28
YHR139C	192.022153703641	3.33573732885311	0.329755310696749	10.1157956237458	4.70181126582967e-24	5.15424970839064e-23
YHR140W	340.299830269823	2.5775149209824	0.208928231271382	12.3368436390695	5.73607623079147e-35	1.12971535257283e-33
YHR141C	7676.46235611252	-3.23199021200948	0.250610888519624	-12.8964476807096	4.71328035356844e-38	1.13627215162791e-36
YHR144C	427.61813771246	-1.10216920705779	0.169647709176574	-6.49681161276763	8.20400871250243e-11	3.60554391979116e-10
YHR149C	849.922816445614	-1.60854202246443	0.181215129200565	-8.87642234707748	6.90452991552657e-19	5.72258470887437e-18
YHR153C	73.8376147713233	-1.19684824211696	0.274743247214781	-4.35624261651578	1.32314113130884e-05	3.41058117697621e-05
YHR154W	985.056386470076	-1.96781939969084	0.172620222549436	-11.3997037579261	4.19544248558943e-30	6.29858419671178e-29
YHR160C	112.916948163938	3.18933852215852	0.266851915570541	11.9517167989579	6.35977109803742e-33	1.10629551136519e-31
YHR170W	2877.1488323399	-1.19135334391139	0.16485406512708	-7.22671499178997	4.94817025278689e-13	2.70196138803495e-12
YHR172W	470.184943000067	-1.21280169545094	0.180996690436858	-6.70068437452472	2.07445674419519e-11	9.68079813957755e-11
YHR175W	913.318503402441	-1.22061408805803	0.142700078556018	-8.55370298607699	1.19201390313334e-17	9.23413436960625e-17
YHR193C	7345.01845102055	-1.45355878916212	0.139594346836661	-10.4127339115167	2.16901544463168e-25	2.54072172042541e-24
YHR197W	880.020521451991	-1.10132765014609	0.209352190539738	-5.26064545733542	1.43550592096228e-07	4.61554477077522e-07
YHR203C	15593.9598998346	-3.21129069673376	0.284242357747521	-11.297720445966	1.34668354532004e-29	1.9758160096741e-28
YHR204W	1843.39808028412	-1.3088636595458	0.155289919064473	-8.42851659290509	3.50074538406621e-17	2.65526510201367e-16
YHR208W	10065.1306691338	-3.20283738748545	0.176958684331097	-18.0993512671738	3.22443105583742e-73	3.40617171534825e-71
YHR209W	1128.0277324768	3.01632771811562	0.194953826972478	15.4720108087	5.36060664655831e-54	3.14597218348523e-52
YHR215W	6756.24579016481	-2.51198035088703	0.193370915404876	-12.9904765958598	1.38561495902561e-38	3.44152678159764e-37
YHR216W	1421.74964406604	-2.05492076655751	0.303445347908456	-6.77196332295543	1.27046351881425e-11	6.01580525208702e-11
YIL008W	322.365086923663	-1.34189558375117	0.186290470366776	-7.20324330659105	5.87969176671192e-13	3.17776829438105e-12
YIL011W	373.464427989501	-2.2431710809505	0.153877392777422	-14.5776519894327	3.89690670997935e-48	1.62885093417122e-46
YIL015W	3742.33668521161	-1.63322031456681	0.226928249846969	-7.19707800006473	6.15165761955367e-13	3.31550378196724e-12
YIL018W	36122.6462316487	-3.70068349334253	0.287266554550622	-12.8824028927823	5.65471818348527e-38	1.34647182975612e-36
YIL019W	338.532784318639	-1.74626672583638	0.267261818739615	-6.53391769191588	6.40711656732304e-11	2.85033286800512e-10
YIL023C	2253.88432415534	1.14543300587629	0.139864644361039	8.18958222865484	2.62134482969827e-16	1.85054841561931e-15
YIL033C	6153.57634908689	1.01861682946961	0.13916862156327	7.31929955206547	2.49268611209236e-13	1.40334363481169e-12
YIL043C	6096.5180712516	-1.08484390213226	0.100570698018724	-10.7868785193307	3.97047061789071e-27	5.23349754583864e-26
YIL052C	6491.32244358838	-3.47136887603304	0.289328757488544	-11.9980084460512	3.63948671459845e-33	6.38834374979366e-32
YIL055C	758.836804800506	1.44325180995049	0.147117370313379	9.81020668651279	1.0175991526501e-22	1.05013340619842e-21
YIL064W	578.354241786055	-1.52518029957075	0.167812510163061	-9.08859713789372	1.00325122110044e-19	8.69983521581128e-19
YIL065C	669.719009167807	1.19135449763747	0.125049511729276	9.52706237043675	1.61796818125212e-21	1.54104838247129e-20
YIL066C	364.160024293978	1.04015197020974	0.172891987492009	6.01619534426261	1.7856407563514e-09	7.00038650094578e-09
YIL069C	6404.73290129543	-2.99279241113469	0.489488108908419	-6.11412689433612	9.70870309385978e-10	3.89286162700658e-09
YIL073C	140.582203803812	1.43438536258279	0.214089109611956	6.69994548149911	2.08497311826185e-11	9.70648543036968e-11
YIL078W	10861.2366944933	-1.82675278326864	0.143354175497426	-12.7429339042967	3.4131365446819e-37	7.77659738219681e-36
YIL082W	22.2051736944334	-1.57006185645727	0.442642434702145	-3.54702065000561	0.000389614051265237	0.000833452738531306
YIL087C	674.145904213394	1.37096676034064	0.191099897198013	7.17408423783752	7.27927814518105e-13	3.89076412359723e-12
YIL094C	3153.05104704088	-1.17371866004139	0.140382758982878	-8.36084622175395	6.22699706678269e-17	4.6682390913558e-16
YIL096C	213.852815424744	-1.20146503057681	0.217041142826045	-5.53565565925794	3.10066213632265e-08	1.06470727021481e-07
YIL097W	616.106747421859	1.1432510210884	0.180797836485825	6.32336671339558	2.55924962800064e-10	1.0837638730819e-09
YIL099W	543.817005602248	2.87499351040363	0.190285636915091	15.1088308976599	1.41630273012711e-51	7.41326023607075e-50
YIL100W	12.1076475230197	2.4476241481548	0.634366885542219	3.85837313380997	0.000114144292023485	0.000261459687637761
YIL101C	1131.84420663701	1.95124470803762	0.222685201255837	8.76234566569103	1.91228826070986e-18	1.54525657784761e-17
YIL103W	506.182269250883	-1.06370041610435	0.211709796517864	-5.02433252310361	5.05186421917427e-07	1.52871516215638e-06
YIL107C	1708.82865037804	1.60720629324841	0.139228634251723	11.5436476259805	7.94817586869944e-31	1.23804026265801e-29
YIL111W	2135.13611414356	1.90849108145675	0.149052069008722	12.8041904694733	1.55337286258848e-37	3.61003853265562e-36
YIL113W	392.785626864602	1.61838417133531	0.224903391808207	7.19590824452946	6.20463451614257e-13	3.34095704715369e-12
YIL117C	3907.34094495033	1.7890824287743	0.14712336271658	12.160423713403	5.04960944413317e-34	9.46394544206895e-33
YIL121W	1512.7666851761	-1.72509459657826	0.199901831399562	-8.6297088150741	6.15083608454646e-18	4.83577234793165e-17
YIL123W	6678.4321738221	-1.30103746204535	0.189332855443147	-6.87169408077735	6.34438983705494e-12	3.0871779692872e-11
YIL131C	914.778266830072	-2.06829110655753	0.175787302303952	-11.7658731856598	5.85177441636974e-32	9.55022734806409e-31
YIL133C	11317.2625053429	-3.43767819415323	0.289883936725864	-11.8588088494333	1.93711238115401e-32	3.24340718573626e-31
YIL136W	3477.45175638767	2.93867304718454	0.183056633560347	16.0533545822898	5.41561336803207e-58	3.83716020344711e-56
YIL148W	14013.8395465133	-3.33468066986558	0.258323873644375	-12.9089140032652	4.00915398413433e-38	9.74610236310478e-37
YIL155C	2448.88342682743	1.31043452054154	0.210915026451061	6.2130922703395	5.1951921499775e-10	2.13465816063432e-09
YIL158W	442.2931418411	-1.57152346695673	0.17632178354567	-8.91281516869232	4.97528828663091e-19	4.1532219749031e-18
YIL160C	93.9131625964977	3.87278171381545	0.319151517147677	12.1346179032057	6.92324108484616e-34	1.28511280201138e-32
YIL169C	227.362096474032	-1.47053899897826	0.160531269623095	-9.16045205666711	5.16803649268764e-20	4.55634173331034e-19
YIL170W	30.2968769544576	2.13198150325692	0.381778735670737	5.58433800539284	2.34592064478606e-08	8.17134229388909e-08
YIR019C	567.719486615474	-1.07872035874973	0.207418499018489	-5.20069503855382	1.98544646223701e-07	6.28292153899622e-07
YIR025W	411.99518814239	1.04721284899806	0.150776727852761	6.94545414210539	3.77244757691692e-12	1.88136655981865e-11
YIR026C	824.777469203127	-2.23221227594384	0.190021560909137	-11.7471526139669	7.3038651806011e-32	1.1853479524942e-30
YIR027C	117.249966831434	1.68904074343439	0.217154717567027	7.77805226779404	7.36496422616448e-15	4.66126820849843e-14
YIR028W	98.5094326705534	1.30064086602772	0.247355828532803	5.2581775563669	1.4549001266208e-07	4.66767335401324e-07
YIR036C	1579.67844115225	1.11716050613187	0.137293867345318	8.13700224003464	4.05185223930228e-16	2.78594810773329e-15
YIR038C	3672.47724669073	2.07515574755311	0.197955394328035	10.4829461940014	1.03469242303211e-25	1.23949752119929e-24
YIR039C	1337.21191705529	3.44985786187769	0.146768170686766	23.5054906369339	3.58410611376522e-122	1.60181973238276e-119
YJL010C	1039.54076060716	-1.02076035218591	0.147812065543508	-6.90579857897629	4.99217890849949e-12	2.45801351342221e-11
YJL016W	2364.86308628965	1.18301053521713	0.154161312510198	7.67384836022894	1.66911388657607e-14	1.0251111713538e-13
YJL033W	1050.80677288411	-2.05125634641885	0.201474042831813	-10.1812437849932	2.40467883645535e-24	2.67135450091885e-23
YJL034W	96411.6703424847	1.19393091746522	0.173639990903915	6.87589829537533	6.16004385954397e-12	3.0050255939505e-11
