ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009259	GO:0009259	ribonucleotide metabolic process	29/706	93/5607	1.68241837955333e-06	4.02423622077031e-05	3.69617891874705e-05	YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR128W/YHR216W/YJL130C/YJR105W/YKL216W/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL220W/YNR012W/YNR016C	29
GO:0055086	GO:0055086	nucleobase-containing small molecule metabolic process	50/706	208/5607	2.77284643487685e-06	6.52719248082915e-05	5.99509321091168e-05	YAR015W/YBL039C/YBL098W/YBR084W/YBR242W/YBR252W/YDL055C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YER003C/YER070W/YFL017C/YFL045C/YGL101W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL121C/YJL130C/YJR105W/YKL127W/YKL181W/YKL216W/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL141W/YNL220W/YNR012W/YNR016C/YOR074C/YOR095C/YOR184W/YPL273W	50
GO:0043038	GO:0043038	amino acid activation	17/706	41/5607	3.33155176069667e-06	7.40283786288008e-05	6.79935564081827e-05	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C	17
GO:0043039	GO:0043039	tRNA aminoacylation	17/706	41/5607	3.33155176069667e-06	7.40283786288008e-05	6.79935564081827e-05	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C	17
GO:0046040	GO:0046040	IMP metabolic process	9/706	13/5607	3.38406696928354e-06	7.40283786288008e-05	6.79935564081827e-05	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YLR359W/YMR120C/YMR300C/YNL220W	9
GO:0006220	GO:0006220	pyrimidine nucleotide metabolic process	11/706	19/5607	3.39442329518439e-06	7.40283786288008e-05	6.79935564081827e-05	YBL039C/YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YNR012W/YOR074C	11
GO:0006221	GO:0006221	pyrimidine nucleotide biosynthetic process	11/706	19/5607	3.39442329518439e-06	7.40283786288008e-05	6.79935564081827e-05	YBL039C/YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YNR012W/YOR074C	11
GO:0009451	GO:0009451	RNA modification	32/706	113/5607	5.08513850364532e-06	0.000109293628998638	0.000100383969850756	YBL024W/YCR047C/YDL014W/YDL112W/YDL201W/YDL208W/YDR083W/YDR120C/YDR165W/YGR200C/YHR070W/YHR072W-A/YHR089C/YIL008W/YIL096C/YLR175W/YLR186W/YLR197W/YLR384C/YMR259C/YMR312W/YNL061W/YNL062C/YNL132W/YOL125W/YOR226C/YOR243C/YOR335C/YPL086C/YPL183C/YPL207W/YPL266W	32
GO:0008652	GO:0008652	amino acid biosynthetic process	35/706	130/5607	6.47264549533308e-06	0.000137127618136842	0.000125948921367835	YBR084W/YBR249C/YBR263W/YCL030C/YCR053W/YDL171C/YDR158W/YDR234W/YDR300C/YEL009C/YER055C/YER086W/YER091C/YFR055W/YGL009C/YGL148W/YGL202W/YGR124W/YGR155W/YHR025W/YHR208W/YIL094C/YJL130C/YJL200C/YJR016C/YLL062C/YLR058C/YLR355C/YMR108W/YOR108W/YOR184W/YOR236W/YOR375C/YPL273W/YPR118W	35
GO:0046112	GO:0046112	nucleobase biosynthetic process	11/706	20/5607	6.68984577927445e-06	0.000139732975924845	0.000128341889375554	YBL039C/YDR408C/YGL234W/YJL130C/YKL216W/YLR420W/YML022W/YML106W/YMR300C/YNL141W/YOR184W	11
GO:0016053	GO:0016053	organic acid biosynthetic process	46/706	192/5607	7.70506565460766e-06	0.000156528936517577	0.000143768636727647	YBL098W/YBR084W/YBR249C/YBR263W/YCL030C/YCR034W/YCR053W/YDL171C/YDR158W/YDR234W/YDR300C/YEL009C/YER055C/YER073W/YER086W/YER091C/YFR055W/YGL009C/YGL055W/YGL148W/YGL202W/YGR124W/YGR155W/YGR286C/YHR025W/YHR208W/YIL094C/YJL130C/YJL200C/YJR016C/YKL182W/YLL062C/YLR058C/YLR355C/YLR372W/YMR108W/YNR016C/YOL052C/YOR108W/YOR184W/YOR236W/YOR375C/YPL231W/YPL273W/YPR069C/YPR118W	46
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	46/706	192/5607	7.70506565460766e-06	0.000156528936517577	0.000143768636727647	YBL098W/YBR084W/YBR249C/YBR263W/YCL030C/YCR034W/YCR053W/YDL171C/YDR158W/YDR234W/YDR300C/YEL009C/YER055C/YER073W/YER086W/YER091C/YFR055W/YGL009C/YGL055W/YGL148W/YGL202W/YGR124W/YGR155W/YGR286C/YHR025W/YHR208W/YIL094C/YJL130C/YJL200C/YJR016C/YKL182W/YLL062C/YLR058C/YLR355C/YLR372W/YMR108W/YNR016C/YOL052C/YOR108W/YOR184W/YOR236W/YOR375C/YPL231W/YPL273W/YPR069C/YPR118W	46
GO:0006753	GO:0006753	nucleoside phosphate metabolic process	43/706	177/5607	1.0550320608311e-05	0.000211434127866556	0.0001941979355214	YAR015W/YBL039C/YBL098W/YBR084W/YBR242W/YBR252W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YER070W/YGL101W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL121C/YJL130C/YJR105W/YKL181W/YKL216W/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL141W/YNL220W/YNR012W/YNR016C/YOR074C/YOR095C	43
GO:0001510	GO:0001510	RNA methylation	17/706	45/5607	1.48402743001162e-05	0.000293441690494297	0.000269520209745268	YBL024W/YCR047C/YDL014W/YDL112W/YDL201W/YDR083W/YDR120C/YDR165W/YHR070W/YIL096C/YLR186W/YMR259C/YNL061W/YNL062C/YOL125W/YPL183C/YPL266W	17
GO:0000055	GO:0000055	ribosomal large subunit export from nucleus	14/706	33/5607	1.80701555636186e-05	0.000352605798695347	0.000323861236832721	YAL059W/YDR101C/YDR361C/YER006W/YFR001W/YGL135W/YGR245C/YHR088W/YHR170W/YIL148W/YIR026C/YKR094C/YLL034C/YPL220W	14
GO:0006188	GO:0006188	IMP biosynthetic process	8/706	12/5607	1.89023357209827e-05	0.000364054076288537	0.000334376246383481	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YLR359W/YMR120C/YMR300C	8
GO:0009117	GO:0009117	nucleotide metabolic process	41/706	170/5607	2.04278098031966e-05	0.000388390281258212	0.000356728554457981	YAR015W/YBL039C/YBL098W/YBR084W/YBR252W/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YER070W/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR216W/YJL121C/YJL130C/YJR105W/YKL181W/YKL216W/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL141W/YNL220W/YNR012W/YNR016C/YOR074C/YOR095C	41
GO:1902626	GO:1902626	assembly of large subunit precursor of preribosome	7/706	10/5607	4.14926215609627e-05	0.000778905794619084	0.000715409091270962	YDL031W/YGL031C/YGR148C/YKR081C/YNL061W/YPL211W/YPR016C	7
GO:1901607	GO:1901607	alpha-amino acid biosynthetic process	30/706	115/5607	5.66142247213204e-05	0.00104948619077148	0.00096393166828143	YBR084W/YBR263W/YCR053W/YDL171C/YDR158W/YDR234W/YDR300C/YER086W/YER091C/YFR055W/YGL009C/YGL202W/YGR124W/YGR155W/YHR025W/YHR208W/YIL094C/YJL130C/YJL200C/YJR016C/YLL062C/YLR058C/YLR355C/YMR108W/YOR108W/YOR184W/YOR236W/YOR375C/YPL273W/YPR118W	30
GO:0002183	GO:0002183	cytoplasmic translational initiation	12/706	28/5607	6.4255009218272e-05	0.0011764219588975	0.00108051958321565	YBR079C/YER025W/YGR162W/YJL138C/YKR059W/YMR146C/YMR260C/YNL175C/YOL139C/YOR361C/YPL237W/YPR163C	12
GO:0072522	GO:0072522	purine-containing compound biosynthetic process	25/706	90/5607	7.76556916587633e-05	0.00140443159426763	0.00128994178442156	YAR015W/YBL098W/YBR084W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR216W/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL141W/YNL220W/YNR016C/YOR184W	25
GO:0009152	GO:0009152	purine ribonucleotide biosynthetic process	19/706	60/5607	8.28433868109763e-05	0.00148020171856238	0.00135953509871152	YAR015W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR216W/YJR105W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL220W/YNR016C	19
GO:0009218	GO:0009218	pyrimidine ribonucleotide metabolic process	8/706	14/5607	9.08156686677199e-05	0.00158446631334387	0.00145530000317065	YBL039C/YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YNR012W	8
GO:0009220	GO:0009220	pyrimidine ribonucleotide biosynthetic process	8/706	14/5607	9.08156686677199e-05	0.00158446631334387	0.00145530000317065	YBL039C/YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YNR012W	8
GO:0043436	GO:0043436	oxoacid metabolic process	79/706	420/5607	9.72205762201306e-05	0.001676489703889	0.00153982161112422	YBL039C/YBL076C/YBL098W/YBR084W/YBR093C/YBR121C/YBR249C/YBR263W/YCL030C/YCR034W/YCR053W/YDL171C/YDR023W/YDR037W/YDR089W/YDR111C/YDR158W/YDR234W/YDR300C/YDR321W/YDR341C/YDR502C/YEL009C/YER055C/YER073W/YER086W/YER091C/YFL022C/YFR055W/YGL009C/YGL055W/YGL148W/YGL202W/YGL245W/YGL253W/YGR061C/YGR094W/YGR124W/YGR155W/YGR264C/YGR286C/YHR019C/YHR020W/YHR025W/YHR208W/YIL078W/YIL094C/YJL130C/YJL198W/YJL200C/YJR016C/YKL029C/YKL182W/YLL062C/YLR058C/YLR153C/YLR180W/YLR355C/YLR372W/YMR108W/YMR217W/YMR246W/YMR300C/YNL247W/YNR016C/YOL052C/YOL097C/YOL126C/YOR108W/YOR184W/YOR236W/YOR335C/YOR375C/YPL160W/YPL231W/YPL273W/YPR033C/YPR069C/YPR118W	79
GO:0019752	GO:0019752	carboxylic acid metabolic process	76/706	401/5607	0.000102902254327543	0.00175406946169824	0.00161107703690068	YBL039C/YBL076C/YBL098W/YBR084W/YBR121C/YBR249C/YBR263W/YCL030C/YCR034W/YCR053W/YDL171C/YDR023W/YDR037W/YDR111C/YDR158W/YDR234W/YDR300C/YDR321W/YDR341C/YDR502C/YEL009C/YER055C/YER073W/YER086W/YER091C/YFL022C/YFR055W/YGL009C/YGL055W/YGL148W/YGL202W/YGL245W/YGL253W/YGR061C/YGR094W/YGR124W/YGR155W/YGR264C/YGR286C/YHR019C/YHR020W/YHR025W/YHR208W/YIL078W/YIL094C/YJL130C/YJL200C/YJR016C/YKL029C/YKL182W/YLL062C/YLR058C/YLR153C/YLR180W/YLR355C/YLR372W/YMR108W/YMR217W/YMR246W/YMR300C/YNL247W/YNR016C/YOL052C/YOL097C/YOL126C/YOR108W/YOR184W/YOR236W/YOR335C/YOR375C/YPL160W/YPL231W/YPL273W/YPR033C/YPR069C/YPR118W	76
GO:0006082	GO:0006082	organic acid metabolic process	79/706	422/5607	0.000114725927616251	0.00193339262107841	0.00177578170257689	YBL039C/YBL076C/YBL098W/YBR084W/YBR093C/YBR121C/YBR249C/YBR263W/YCL030C/YCR034W/YCR053W/YDL171C/YDR023W/YDR037W/YDR089W/YDR111C/YDR158W/YDR234W/YDR300C/YDR321W/YDR341C/YDR502C/YEL009C/YER055C/YER073W/YER086W/YER091C/YFL022C/YFR055W/YGL009C/YGL055W/YGL148W/YGL202W/YGL245W/YGL253W/YGR061C/YGR094W/YGR124W/YGR155W/YGR264C/YGR286C/YHR019C/YHR020W/YHR025W/YHR208W/YIL078W/YIL094C/YJL130C/YJL198W/YJL200C/YJR016C/YKL029C/YKL182W/YLL062C/YLR058C/YLR153C/YLR180W/YLR355C/YLR372W/YMR108W/YMR217W/YMR246W/YMR300C/YNL247W/YNR016C/YOL052C/YOL097C/YOL126C/YOR108W/YOR184W/YOR236W/YOR335C/YOR375C/YPL160W/YPL231W/YPL273W/YPR033C/YPR069C/YPR118W	79
GO:1901605	GO:1901605	alpha-amino acid metabolic process	39/706	172/5607	0.000138230075669585	0.00230331687885387	0.00211554959096917	YBL039C/YBL098W/YBR084W/YBR263W/YCR053W/YDL171C/YDR111C/YDR158W/YDR234W/YDR300C/YDR321W/YDR502C/YER086W/YER091C/YFR055W/YGL009C/YGL202W/YGR061C/YGR124W/YGR155W/YHR025W/YHR208W/YIL094C/YJL130C/YJL200C/YJR016C/YLL062C/YLR058C/YLR180W/YLR355C/YMR108W/YMR217W/YMR300C/YOR108W/YOR184W/YOR236W/YOR375C/YPL273W/YPR118W	39
GO:0009082	GO:0009082	branched-chain amino acid biosynthetic process	8/706	15/5607	0.000173231790216431	0.00285447494323297	0.00262177703555628	YDR158W/YER086W/YGL009C/YHR208W/YJR016C/YLR355C/YMR108W/YOR108W	8
GO:0009112	GO:0009112	nucleobase metabolic process	13/706	35/5607	0.000185289688447089	0.00301041301572708	0.00276500297572548	YBL039C/YDR399W/YDR408C/YGL234W/YJL130C/YJR105W/YKL216W/YLR420W/YML022W/YML106W/YMR300C/YNL141W/YOR184W	13
GO:1901137	GO:1901137	carbohydrate derivative biosynthetic process	49/706	235/5607	0.000186755224171876	0.00301041301572708	0.00276500297572548	YAR015W/YBL039C/YBL082C/YBR038W/YBR252W/YDL055C/YDR020C/YDR226W/YDR399W/YDR408C/YDR414C/YDR454C/YEL042W/YER003C/YER070W/YFL017C/YFL045C/YGL226C-A/YGL234W/YGR061C/YHL011C/YHR128W/YHR144C/YHR204W/YHR216W/YJL130C/YJR105W/YJR143C/YKL181W/YKL216W/YKR043C/YLR043C/YLR153C/YLR359W/YLR420W/YLR432W/YML019W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR300C/YNL038W/YNL220W/YNR012W/YNR016C/YOR074C/YPL207W	49
GO:0032259	GO:0032259	methylation	29/706	117/5607	0.000199681338563579	0.00318416586118051	0.00292459142163295	YBL024W/YBR009C/YCR047C/YDL014W/YDL112W/YDL201W/YDR083W/YDR120C/YDR165W/YDR465C/YER091C/YGR157W/YHL039W/YHR070W/YIL064W/YIL096C/YLL062C/YLR172C/YLR186W/YMR259C/YMR310C/YNL061W/YNL062C/YOL125W/YOR021C/YOR074C/YPL183C/YPL266W/YPL273W	29
GO:0006164	GO:0006164	purine nucleotide biosynthetic process	23/706	85/5607	0.000228859791923589	0.00359091467422551	0.00329818191322555	YAR015W/YBL098W/YBR084W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR216W/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YMR120C/YMR217W/YMR300C/YNL220W/YNR016C	23
GO:0031125	GO:0031125	rRNA 3'-end processing	10/706	23/5607	0.000230031621073111	0.00359091467422551	0.00329818191322555	YDL060W/YGR158C/YGR214W/YHR081W/YJL050W/YJL136C/YKR057W/YLR048W/YLR293C/YOR001W	10
GO:0009066	GO:0009066	aspartate family amino acid metabolic process	19/706	65/5607	0.000270337313077752	0.00417614828431569	0.00383570705178301	YBR084W/YCR053W/YDR158W/YDR234W/YDR321W/YDR502C/YER086W/YER091C/YFR055W/YGL202W/YGR124W/YHR025W/YHR208W/YIL094C/YJL200C/YLL062C/YLR180W/YPL273W/YPR118W	19
GO:0001731	GO:0001731	formation of translation preinitiation complex	9/706	20/5607	0.000348537620269036	0.00530181049339746	0.00486960483973192	YER025W/YGR162W/YJL138C/YKR059W/YMR260C/YNL175C/YOL139C/YPL237W/YPR163C	9
GO:0030488	GO:0030488	tRNA methylation	10/706	24/5607	0.000350355649597405	0.00530181049339746	0.00486960483973192	YBL024W/YDL112W/YDL201W/YDR120C/YDR165W/YHR070W/YMR259C/YNL062C/YOL125W/YPL183C	10
GO:0009113	GO:0009113	purine nucleobase biosynthetic process	6/706	10/5607	0.000522980267576803	0.00775579736816399	0.00712354174994087	YDR408C/YGL234W/YML022W/YMR300C/YNL141W/YOR184W	6
GO:0106074	GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	6/706	10/5607	0.000522980267576803	0.00775579736816399	0.00712354174994087	YBL076C/YFL022C/YGR094W/YHR020W/YOR335C/YPL160W	6
GO:0009150	GO:0009150	purine ribonucleotide metabolic process	21/706	79/5607	0.000550196868422229	0.00807863322643729	0.00742005990347436	YAR015W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR216W/YJR105W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL220W/YNR016C	21
GO:0043094	GO:0043094	cellular metabolic compound salvage	11/706	31/5607	0.000907558514845294	0.0131951889952507	0.0121195120558288	YDR020C/YDR399W/YGL202W/YHR128W/YHR208W/YJR105W/YML022W/YNL141W/YNR012W/YPL273W/YPR118W	11
GO:0006405	GO:0006405	RNA export from nucleus	23/706	93/5607	0.000921444676024482	0.0132670141217894	0.0121854819701143	YDL084W/YDR381W/YDR395W/YDR450W/YER131W/YGL123W/YGL189C/YGR128C/YGR214W/YJR123W/YLR048W/YLR264W/YLR293C/YML026C/YMR230W/YNL178W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W/YPR080W/YPR112C	23
GO:0072521	GO:0072521	purine-containing compound metabolic process	31/706	140/5607	0.00100365363410887	0.0143117148017639	0.0131450182443003	YAR015W/YBL098W/YBR084W/YBR252W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR216W/YJL121C/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL141W/YNL220W/YNR016C/YOR095C/YOR184W/YPL273W	31
GO:0009097	GO:0009097	isoleucine biosynthetic process	6/706	11/5607	0.00102850358418346	0.0143893473145668	0.0132163221244628	YDR158W/YER086W/YHR208W/YJR016C/YLR355C/YMR108W	6
GO:0009147	GO:0009147	pyrimidine nucleoside triphosphate metabolic process	6/706	11/5607	0.00102850358418346	0.0143893473145668	0.0132163221244628	YBL039C/YBR252W/YDR020C/YJL130C/YNR012W/YOR074C	6
GO:1901135	GO:1901135	carbohydrate derivative metabolic process	59/706	318/5607	0.00109074729974359	0.0151175536964462	0.0138851648388411	YAR015W/YBL039C/YBL082C/YBR038W/YBR252W/YDL055C/YDR020C/YDR226W/YDR399W/YDR408C/YDR414C/YDR454C/YEL040W/YEL042W/YER003C/YER070W/YFL017C/YFL045C/YGL226C-A/YGL234W/YGL253W/YGR061C/YHL011C/YHR128W/YHR144C/YHR204W/YHR216W/YJL121C/YJL130C/YJR105W/YJR143C/YKL127W/YKL181W/YKL216W/YKR043C/YLR043C/YLR153C/YLR286C/YLR359W/YLR420W/YLR432W/YML019W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL010W/YNL038W/YNL220W/YNR012W/YNR016C/YOR074C/YOR095C/YPL207W/YPL273W	59
GO:0031167	GO:0031167	rRNA methylation	7/706	15/5607	0.00125516445883069	0.0172352675226473	0.0158302418102038	YCR047C/YDL014W/YDR083W/YIL096C/YLR186W/YNL061W/YPL266W	7
GO:0006163	GO:0006163	purine nucleotide metabolic process	28/706	126/5607	0.00163667972624915	0.022267853523188	0.0204525694424568	YAR015W/YBL098W/YBR084W/YBR252W/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHL011C/YHR216W/YJL121C/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YNL220W/YNR016C/YOR095C	28
GO:0009067	GO:0009067	aspartate family amino acid biosynthetic process	15/706	53/5607	0.00168356487787649	0.0226020992738896	0.0207595673495498	YBR084W/YCR053W/YDR158W/YDR234W/YER091C/YFR055W/YGL202W/YGR124W/YHR025W/YHR208W/YIL094C/YJL200C/YLL062C/YPL273W/YPR118W	15
GO:0006400	GO:0006400	tRNA modification	20/706	80/5607	0.00169172826662289	0.0226020992738896	0.0207595673495498	YBL024W/YDL112W/YDL201W/YDR120C/YDR165W/YGR200C/YHR070W/YIL008W/YLR384C/YMR259C/YMR312W/YNL062C/YNL132W/YOL125W/YOR226C/YOR243C/YOR335C/YPL086C/YPL183C/YPL207W	20
GO:0006549	GO:0006549	isoleucine metabolic process	6/706	12/5607	0.00183936442940529	0.024355155792929	0.0223697140192711	YDR158W/YER086W/YHR208W/YJR016C/YLR355C/YMR108W	6
GO:0009116	GO:0009116	nucleoside metabolic process	10/706	29/5607	0.00198545618368548	0.0258283466702243	0.0237228098032227	YDR399W/YHL011C/YHR128W/YJR105W/YKL181W/YML022W/YML106W/YMR300C/YNR012W/YPL273W	10
GO:1904659	GO:1904659	glucose transmembrane transport	10/706	29/5607	0.00198545618368548	0.0258283466702243	0.0237228098032227	YBR298C/YDR277C/YDR342C/YDR343C/YDR345C/YGL253W/YHR092C/YHR094C/YJR160C/YMR011W	10
GO:1901657	GO:1901657	glycosyl compound metabolic process	11/706	34/5607	0.0021497310620612	0.0277221840437979	0.0254622608174572	YDR399W/YHL011C/YHR128W/YJR105W/YKL181W/YML022W/YML106W/YMR300C/YNR012W/YPL207W/YPL273W	11
GO:0006413	GO:0006413	translational initiation	17/706	65/5607	0.00219234282894927	0.0280279690976876	0.0257431181548127	YBR079C/YCR059C/YDR091C/YER025W/YGR162W/YJL138C/YKR059W/YLR150W/YMR146C/YMR260C/YNL175C/YOL139C/YOR276W/YOR361C/YPL237W/YPR016C/YPR163C	17
GO:0008645	GO:0008645	hexose transmembrane transport	10/706	30/5607	0.00264853089128771	0.0332861975574549	0.030572693785248	YBR298C/YDR277C/YDR342C/YDR343C/YDR345C/YGL253W/YHR092C/YHR094C/YJR160C/YMR011W	10
GO:0015749	GO:0015749	monosaccharide transmembrane transport	10/706	30/5607	0.00264853089128771	0.0332861975574549	0.030572693785248	YBR298C/YDR277C/YDR342C/YDR343C/YDR345C/YGL253W/YHR092C/YHR094C/YJR160C/YMR011W	10
GO:0006144	GO:0006144	purine nucleobase metabolic process	8/706	21/5607	0.00273746807796284	0.0341148332741083	0.0313337787959656	YDR399W/YDR408C/YGL234W/YJR105W/YML022W/YMR300C/YNL141W/YOR184W	8
GO:0072528	GO:0072528	pyrimidine-containing compound biosynthetic process	11/706	35/5607	0.00278578418250016	0.0344276495220645	0.0316210941417124	YBL039C/YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YNR012W/YOR074C	11
GO:0006415	GO:0006415	translational termination	9/706	26/5607	0.00321986439201655	0.0394632966393433	0.0362462333472763	YBR143C/YDL229W/YDR091C/YER049W/YJR047C/YLR075W/YLR249W/YNL209W/YOR051C	9
