ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046365	GO:0046365	monosaccharide catabolic process	9/608	19/5607	6.62705488462973e-05	0.0018184638603424	0.00162397723909663	YBR018C/YBR019C/YCR036W/YGL156W/YHR104W/YJR096W/YLR070C/YMR105C/YOR120W	9
GO:0009311	GO:0009311	oligosaccharide metabolic process	12/608	32/5607	6.90725992282166e-05	0.00185659646815831	0.00165803152442556	YBR126C/YDR001C/YDR074W/YGL156W/YGR256W/YKL035W/YLL026W/YML100W/YMR105C/YMR196W/YMR261C/YPR026W	12
GO:0019318	GO:0019318	hexose metabolic process	19/608	68/5607	7.03666299885074e-05	0.00185659646815831	0.00165803152442556	YBR018C/YBR019C/YBR105C/YCL040W/YDR009W/YEL012W/YFR053C/YGL062W/YGL156W/YGR066C/YHR104W/YIL097W/YIL107C/YJL052W/YJL089W/YJL155C/YKR097W/YLR345W/YMR105C	19
GO:0048869	GO:0048869	cellular developmental process	28/608	123/5607	9.16761469702419e-05	0.00237320138949381	0.00211938500642228	YAL018C/YCL048W/YCR045C/YDL222C/YDR218C/YDR512C/YDR516C/YER096W/YGL170C/YGR225W/YHR139C/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML066C/YNL012W/YNL194C/YNL202W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR255W/YOR338W/YPL027W	28
GO:0006457	GO:0006457	protein folding	27/608	117/5607	9.53054244311155e-05	0.00240957514818928	0.00215186855339292	YAL005C/YAL053W/YBL075C/YBR072W/YBR169C/YBR269C/YDR214W/YDR258C/YDR453C/YDR533C/YER103W/YGR231C/YJL034W/YKL117W/YKL195W/YLL026W/YLR216C/YLR259C/YMR186W/YNL281W/YOR007C/YOR020C/YOR027W/YOR288C/YOR391C/YPL240C/YPL280W	27
GO:1901615	GO:1901615	organic hydroxy compound metabolic process	34/608	162/5607	9.65937559405325e-05	0.00240957514818928	0.00215186855339292	YAL060W/YAL061W/YDL244W/YDR272W/YDR380W/YDR533C/YEL070W/YEL071W/YER024W/YER062C/YFL053W/YFL058W/YGL047W/YGR087C/YIL155C/YKL150W/YLR070C/YLR251W/YML004C/YML054C/YML070W/YMR095C/YMR101C/YMR303C/YMR322C/YNL009W/YNL156C/YNL332W/YOL151W/YOR040W/YOR120W/YOR374W/YOR391C/YPL280W	34
GO:0005978	GO:0005978	glycogen biosynthetic process	10/608	24/5607	9.94408074610793e-05	0.00243629978279644	0.00217573496023865	YAL017W/YEL011W/YER054C/YFR017C/YKL035W/YLR258W/YMR105C/YMR311C/YOR178C/YPR184W	10
GO:0044042	GO:0044042	glucan metabolic process	17/608	61/5607	0.000174170286240685	0.00419230934600385	0.00374393745492442	YAL017W/YBR056W/YEL011W/YER054C/YFR003C/YFR017C/YHL012W/YIL099W/YJL034W/YKL035W/YLR258W/YMR105C/YMR311C/YOL132W/YOR178C/YPR160W/YPR184W	17
GO:0032502	GO:0032502	developmental process	44/608	236/5607	0.000183880259554609	0.00434971924325731	0.00388451219821352	YAL018C/YCL048W/YCR045C/YDL126C/YDL222C/YDL223C/YDR085C/YDR202C/YDR218C/YDR512C/YDR516C/YEL060C/YER096W/YER179W/YGL170C/YGR225W/YHL024W/YHR139C/YIL073C/YIL099W/YJL037W/YJL038C/YJL048C/YJL103C/YKL096W/YLR054C/YLR307W/YML066C/YMR067C/YMR104C/YNL012W/YNL194C/YNL196C/YNL202W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR208W/YOR255W/YOR338W/YPL027W/YPL123C	44
GO:0006090	GO:0006090	pyruvate metabolic process	13/608	40/5607	0.00018878494650379	0.00439004994242711	0.00392052948671563	YCL040W/YDL021W/YDR516C/YFR053C/YGL062W/YGR254W/YJL052W/YKL218C/YLR345W/YMR323W/YOR347C/YOR374W/YOR393W	13
GO:0006458	GO:0006458	'de novo' protein folding	10/608	26/5607	0.000220115130713858	0.00503329932232355	0.00449498266931457	YAL005C/YBL075C/YDR258C/YER103W/YJL034W/YLL026W/YLR259C/YMR186W/YOR020C/YPL240C	10
GO:0051346	GO:0051346	negative regulation of hydrolase activity	9/608	22/5607	0.000264293667551137	0.00594444117836328	0.00530867694615226	YBR214W/YFR003C/YHR138C/YKL193C/YLR178C/YMR174C/YMR311C/YNL015W/YNL250W	9
GO:0045861	GO:0045861	negative regulation of proteolysis	7/608	14/5607	0.000295119850588785	0.00653071669367441	0.00583224967886836	YFR010W/YGR231C/YHR138C/YIR025W/YLR178C/YMR174C/YNL015W	7
GO:0097237	GO:0097237	cellular response to toxic substance	12/608	37/5607	0.000340155084381627	0.00732511084943716	0.00654168254468686	YBL064C/YCL035C/YDR453C/YDR513W/YFL053W/YGR088W/YHR008C/YIR038C/YKL026C/YKL086W/YKR076W/YML070W	12
GO:0009266	GO:0009266	response to temperature stimulus	18/608	70/5607	0.000341696132918352	0.00732511084943716	0.00654168254468686	YBR072W/YBR126C/YCR021C/YDR059C/YDR074W/YDR214W/YDR258C/YFL014W/YGL073W/YLL026W/YML007W/YMR186W/YOL052C-A/YOL081W/YOR007C/YOR178C/YPL240C/YPR026W	18
GO:0070726	GO:0070726	cell wall assembly	14/608	48/5607	0.000386088555548811	0.00814943843404566	0.00727784742767312	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YNL160W/YOL047C/YOL048C/YOL132W/YOR255W	14
GO:0022413	GO:0022413	reproductive process in single-celled organism	29/608	140/5607	0.0003934934580374	0.00817989430950474	0.00730504601523977	YAL018C/YCL048W/YCR045C/YDL222C/YDR218C/YDR512C/YDR516C/YER096W/YGL170C/YGR225W/YHR139C/YJL037W/YJL038C/YKL096W/YKL178C/YLR054C/YLR307W/YML066C/YNL012W/YNL194C/YNL202W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR255W/YOR338W/YPL027W	29
GO:0010927	GO:0010927	cellular component assembly involved in morphogenesis	18/608	71/5607	0.000412558269161366	0.00844820813864767	0.00754466339833197	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML066C/YNL012W/YOL047C/YOL048C/YOL132W/YOR177C/YOR255W/YPL027W	18
GO:0006096	GO:0006096	glycolytic process	10/608	28/5607	0.000444646588659268	0.00897139881824287	0.00801189828482024	YCL040W/YDL021W/YDR516C/YFR053C/YGR254W/YJL052W/YLR345W/YMR323W/YOR347C/YOR393W	10
GO:0043248	GO:0043248	proteasome assembly	11/608	33/5607	0.000459726154792315	0.00908358274775492	0.00811208402515477	YBR173C/YDL097C/YDL110C/YDR363W-A/YDR394W/YFR004W/YFR050C/YHL030W/YHR030C/YMR186W/YPL240C	11
GO:0003006	GO:0003006	developmental process involved in reproduction	30/608	148/5607	0.000463448099375251	0.00908358274775492	0.00811208402515477	YAL018C/YCL048W/YCR045C/YDL222C/YDL223C/YDR085C/YDR218C/YDR512C/YDR516C/YER096W/YGL170C/YGR225W/YHR139C/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML066C/YNL012W/YNL194C/YNL202W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR255W/YOR338W/YPL027W	30
GO:0005976	GO:0005976	polysaccharide metabolic process	18/608	73/5607	0.000593153531659743	0.0114620654286925	0.0102361854833497	YAL017W/YBR056W/YEL011W/YER054C/YFR003C/YFR017C/YHL012W/YIL099W/YJL034W/YKL035W/YLR258W/YLR307W/YMR105C/YMR311C/YOL132W/YOR178C/YPR160W/YPR184W	18
GO:0032989	GO:0032989	cellular component morphogenesis	18/608	74/5607	0.000706531710862369	0.0134633542680996	0.0120234343778333	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML066C/YNL012W/YOL047C/YOL048C/YOL132W/YOR177C/YOR255W/YPL027W	18
GO:0007039	GO:0007039	protein catabolic process in the vacuole	6/608	12/5607	0.000825295389343701	0.0152474612731477	0.0136167292634218	YBR105C/YEL060C/YGR023W/YGR066C/YMR174C/YOR003W	6
GO:0009065	GO:0009065	glutamine family amino acid catabolic process	6/608	12/5607	0.000825295389343701	0.0152474612731477	0.0136167292634218	YBR006W/YIL101C/YKL015W/YLR142W/YLR438W/YMR250W	6
GO:0030476	GO:0030476	ascospore wall assembly	13/608	46/5607	0.000864200123230995	0.0152474612731477	0.0136167292634218	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YOL047C/YOL048C/YOL132W/YOR255W	13
GO:0042244	GO:0042244	spore wall assembly	13/608	46/5607	0.000864200123230995	0.0152474612731477	0.0136167292634218	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YOL047C/YOL048C/YOL132W/YOR255W	13
GO:0045229	GO:0045229	external encapsulating structure organization	41/608	231/5607	0.000866838177336386	0.0152474612731477	0.0136167292634218	YAL018C/YBL043W/YBL101C/YBR005W/YBR076W/YCL048W/YCR045C/YDL222C/YDR055W/YDR074W/YDR077W/YEL049W/YER033C/YER096W/YER150W/YGR023W/YGR225W/YHR030C/YHR139C/YIR039C/YJL037W/YJL038C/YJL116C/YJL159W/YJL160C/YKL096W/YKL129C/YKL163W/YKR076W/YLR054C/YLR194C/YLR307W/YMR104C/YNL160W/YNL194C/YOL047C/YOL048C/YOL132W/YOR134W/YOR255W/YPR030W	41
GO:0071555	GO:0071555	cell wall organization	41/608	231/5607	0.000866838177336386	0.0152474612731477	0.0136167292634218	YAL018C/YBL043W/YBL101C/YBR005W/YBR076W/YCL048W/YCR045C/YDL222C/YDR055W/YDR074W/YDR077W/YEL049W/YER033C/YER096W/YER150W/YGR023W/YGR225W/YHR030C/YHR139C/YIR039C/YJL037W/YJL038C/YJL116C/YJL159W/YJL160C/YKL096W/YKL129C/YKL163W/YKR076W/YLR054C/YLR194C/YLR307W/YMR104C/YNL160W/YNL194C/YOL047C/YOL048C/YOL132W/YOR134W/YOR255W/YPR030W	41
GO:0019362	GO:0019362	pyridine nucleotide metabolic process	12/608	41/5607	0.000965550389758752	0.0167687991740381	0.014975358476738	YBR117C/YEL041W/YGL037C/YGR043C/YGR248W/YGR256W/YJR078W/YKL151C/YMR315W/YNL009W/YNL200C/YOR374W	12
GO:0051156	GO:0051156	glucose 6-phosphate metabolic process	8/608	21/5607	0.00102634208171749	0.0174122222388313	0.0155499667684514	YBR117C/YCL040W/YDR516C/YFR053C/YGR043C/YGR248W/YGR256W/YMR105C	8
GO:0031668	GO:0031668	cellular response to extracellular stimulus	26/608	128/5607	0.00105528003501226	0.0174122222388313	0.0155499667684514	YBL078C/YBR126C/YBR214W/YDR001C/YDR009W/YDR506C/YDR533C/YEL060C/YER037W/YGR008C/YGR023W/YIL033C/YJL089W/YJL103C/YKR034W/YLR270W/YMR175W/YMR280C/YMR322C/YOL052C-A/YOR173W/YOR391C/YPL154C/YPL230W/YPL280W/YPR026W	26
GO:0071496	GO:0071496	cellular response to external stimulus	26/608	128/5607	0.00105528003501226	0.0174122222388313	0.0155499667684514	YBL078C/YBR126C/YBR214W/YDR001C/YDR009W/YDR506C/YDR533C/YEL060C/YER037W/YGR008C/YGR023W/YIL033C/YJL089W/YJL103C/YKR034W/YLR270W/YMR175W/YMR280C/YMR322C/YOL052C-A/YOR173W/YOR391C/YPL154C/YPL230W/YPL280W/YPR026W	26
GO:0070590	GO:0070590	spore wall biogenesis	13/608	47/5607	0.00107874554686637	0.0174122222388313	0.0155499667684514	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YOL047C/YOL048C/YOL132W/YOR255W	13
GO:0070591	GO:0070591	ascospore wall biogenesis	13/608	47/5607	0.00107874554686637	0.0174122222388313	0.0155499667684514	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YOL047C/YOL048C/YOL132W/YOR255W	13
GO:0071940	GO:0071940	fungal-type cell wall assembly	13/608	47/5607	0.00107874554686637	0.0174122222388313	0.0155499667684514	YAL018C/YCL048W/YCR045C/YGR225W/YHR139C/YJL037W/YJL038C/YLR054C/YLR307W/YOL047C/YOL048C/YOL132W/YOR255W	13
GO:0098869	GO:0098869	cellular oxidant detoxification	10/608	31/5607	0.00111197615452661	0.0175745529928289	0.0156949360776836	YBL064C/YCL035C/YDR453C/YDR513W/YGR088W/YHR008C/YIR038C/YKL026C/YKL086W/YKR076W	10
GO:0005984	GO:0005984	disaccharide metabolic process	9/608	26/5607	0.0011144213632479	0.0175745529928289	0.0156949360776836	YBR126C/YDR001C/YDR074W/YKL035W/YLL026W/YML100W/YMR105C/YMR261C/YPR026W	9
GO:1903046	GO:1903046	meiotic cell cycle process	44/608	256/5607	0.00113031463155932	0.0176226326647657	0.0157378735781704	YAL018C/YBR186W/YCL048W/YCR045C/YDL222C/YDR014W-A/YDR218C/YDR512C/YDR516C/YER096W/YER106W/YER179W/YGL170C/YGL249W/YGR044C/YGR225W/YHL024W/YHR139C/YIL073C/YIR025W/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML032C/YML066C/YML128C/YMR133W/YNL012W/YNL194C/YNL202W/YNL250W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR255W/YOR338W/YOR351C/YPL017C/YPL027W/YPR007C	44
GO:0072524	GO:0072524	pyridine-containing compound metabolic process	14/608	53/5607	0.00115224771213506	0.0177627400117899	0.0158629962971639	YBR117C/YEL041W/YGL037C/YGR043C/YGR248W/YGR256W/YJR078W/YKL151C/YMR095C/YMR315W/YNL009W/YNL200C/YOR374W/YPR127W	14
GO:0044805	GO:0044805	late nucleophagy	7/608	17/5607	0.00124902765261597	0.0190407326598791	0.0170043062882455	YBL078C/YDL149W/YDR022C/YGL180W/YLR431C/YNL242W/YPL166W	7
GO:0000422	GO:0000422	autophagy of mitochondrion	13/608	48/5607	0.00133601814364146	0.0197098590653343	0.0176018689213205	YAL008W/YBL078C/YDL149W/YDR022C/YGL180W/YIL065C/YJL036W/YJL185C/YKL037W/YLR356W/YNL242W/YOR019W/YPL166W	13
GO:0042180	GO:0042180	cellular ketone metabolic process	13/608	48/5607	0.00133601814364146	0.0197098590653343	0.0176018689213205	YDL124W/YDR204W/YDR272W/YDR533C/YHR137W/YJR078W/YKL015W/YML004C/YMR110C/YMR322C/YOR040W/YOR391C/YPL280W	13
GO:0061726	GO:0061726	mitochondrion disassembly	13/608	48/5607	0.00133601814364146	0.0197098590653343	0.0176018689213205	YAL008W/YBL078C/YDL149W/YDR022C/YGL180W/YIL065C/YJL036W/YJL185C/YKL037W/YLR356W/YNL242W/YOR019W/YPL166W	13
GO:0009408	GO:0009408	response to heat	16/608	66/5607	0.00143245304388764	0.0209077188958919	0.0186716163839329	YBR072W/YBR126C/YCR021C/YDR059C/YDR074W/YDR214W/YDR258C/YFL014W/YGL073W/YLL026W/YML007W/YMR186W/YOL052C-A/YOR007C/YOR178C/YPL240C	16
GO:0046364	GO:0046364	monosaccharide biosynthetic process	10/608	32/5607	0.00146326136701175	0.021132574689896	0.018872423614423	YBR053C/YBR105C/YEL012W/YGL062W/YGR066C/YIL097W/YJL052W/YJL089W/YKR097W/YLR070C	10
GO:0009057	GO:0009057	macromolecule catabolic process	70/608	461/5607	0.00169215228640435	0.0239666080134208	0.0214033540951525	YAL005C/YBL022C/YBL075C/YBR056W/YBR062C/YBR105C/YBR114W/YBR169C/YBR170C/YBR173C/YBR280C/YCL001W-B/YCL044C/YDL097C/YDL126C/YDL147W/YDR059C/YDR330W/YDR358W/YDR363W-A/YDR374C/YDR394W/YEL012W/YEL060C/YER098W/YER143W/YFL044C/YFR004W/YFR010W/YFR017C/YFR050C/YFR052W/YGL011C/YGL141W/YGR023W/YGR048W/YGR066C/YGR225W/YGR253C/YIL097W/YIL099W/YIR025W/YJL034W/YJL048C/YJR091C/YLL039C/YLR024C/YLR270W/YLR307W/YML088W/YML118W/YMR067C/YMR174C/YMR184W/YMR304W/YNL155W/YOL038W/YOL082W/YOR003W/YOR007C/YOR173W/YOR261C/YOR362C/YPL052W/YPL123C/YPL154C/YPR108W/YPR151C/YPR160W/YPR184W	70
GO:0031505	GO:0031505	fungal-type cell wall organization	34/608	188/5607	0.00169443219919957	0.0239666080134208	0.0214033540951525	YAL018C/YCL048W/YCR045C/YDL222C/YDR055W/YDR074W/YDR077W/YEL049W/YER033C/YER150W/YGR023W/YGR225W/YHR030C/YHR139C/YIR039C/YJL037W/YJL038C/YJL116C/YJL159W/YJL160C/YKL096W/YKL129C/YKL163W/YLR054C/YLR194C/YLR307W/YMR104C/YNL194C/YOL047C/YOL048C/YOL132W/YOR134W/YOR255W/YPR030W	34
GO:2000278	GO:2000278	regulation of DNA biosynthetic process	7/608	18/5607	0.00185506214562753	0.0259708700387854	0.0231932581902304	YBR170C/YDL059C/YDL126C/YGL037C/YGR048W/YKL117W/YPL240C	7
GO:0006739	GO:0006739	NADP metabolic process	8/608	23/5607	0.00203185484449816	0.0280852321047608	0.0250814870108497	YBR117C/YEL041W/YGR043C/YGR248W/YGR256W/YMR315W/YNL009W/YOR374W	8
GO:0009063	GO:0009063	amino acid catabolic process	14/608	56/5607	0.0020470285790642	0.0280852321047608	0.0250814870108497	YBR006W/YCL064C/YDR380W/YGR019W/YGR087C/YHR137W/YIL101C/YJR078W/YJR148W/YKL015W/YLR142W/YLR438W/YMR250W/YMR303C	14
GO:0009991	GO:0009991	response to extracellular stimulus	29/608	155/5607	0.00214559165419422	0.0291460569262818	0.0260288555026792	YBL078C/YBR126C/YBR214W/YCR010C/YDR001C/YDR009W/YDR506C/YDR533C/YEL060C/YER037W/YGR008C/YGR023W/YGR066C/YIL033C/YJL089W/YJL103C/YKR034W/YLR270W/YMR175W/YMR280C/YMR322C/YNR002C/YOL052C-A/YOR173W/YOR391C/YPL154C/YPL230W/YPL280W/YPR026W	29
GO:0006536	GO:0006536	glutamate metabolic process	6/608	14/5607	0.00221682850580768	0.0298185167643935	0.0266293950542842	YAL062W/YBR006W/YKL015W/YLR142W/YLR438W/YMR250W	6
GO:0019321	GO:0019321	pentose metabolic process	5/608	10/5607	0.00233327876399013	0.0310801792640239	0.0277561214234493	YCR036W/YHR104W/YJR096W/YLR070C/YOR120W	5
GO:0072329	GO:0072329	monocarboxylic acid catabolic process	10/608	34/5607	0.00243515675046259	0.0321253371311026	0.0286894985580815	YGL010W/YGL205W/YGR256W/YIL160C/YKR009C/YNL009W/YNL202W/YNL274C/YOR388C/YPR001W	10
GO:0019400	GO:0019400	alditol metabolic process	7/608	19/5607	0.0026663611394927	0.0341892288166728	0.0305326548585294	YEL070W/YER062C/YFL053W/YIL155C/YLR070C/YML070W/YOR120W	7
GO:0051084	GO:0051084	'de novo' post-translational protein folding	7/608	19/5607	0.0026663611394927	0.0341892288166728	0.0305326548585294	YAL005C/YBL075C/YDR258C/YER103W/YJL034W/YLL026W/YOR020C	7
GO:0051085	GO:0051085	chaperone cofactor-dependent protein refolding	7/608	19/5607	0.0026663611394927	0.0341892288166728	0.0305326548585294	YAL005C/YBL075C/YDR258C/YER103W/YJL034W/YLL026W/YOR020C	7
GO:0046496	GO:0046496	nicotinamide nucleotide metabolic process	11/608	40/5607	0.00271023946634542	0.0344300791465363	0.0307477459924568	YBR117C/YEL041W/YGR043C/YGR248W/YGR256W/YJR078W/YKL151C/YMR315W/YNL009W/YNL200C/YOR374W	11
GO:0009250	GO:0009250	glucan biosynthetic process	12/608	46/5607	0.00286602411792281	0.0360750925668816	0.0322168234984274	YAL017W/YEL011W/YER054C/YFR017C/YJL034W/YKL035W/YLR258W/YMR105C/YMR311C/YOL132W/YOR178C/YPR184W	12
GO:1990748	GO:1990748	cellular detoxification	10/608	35/5607	0.0030853820082902	0.0384831283215833	0.0343673172980842	YBL064C/YCL035C/YDR453C/YDR513W/YGR088W/YHR008C/YIR038C/YKL026C/YKL086W/YKR076W	10
GO:0061912	GO:0061912	selective autophagy	11/608	41/5607	0.0033499587944272	0.0409531784693759	0.0365731929863078	YBL078C/YDL126C/YDL149W/YEL060C/YGL180W/YJL185C/YLR312C/YNL242W/YOL082W/YOR152C/YPL154C	11
GO:0061709	GO:0061709	reticulophagy	6/608	15/5607	0.00336007278713523	0.0409531784693759	0.0365731929863078	YBL078C/YDL149W/YGL180W/YLR312C/YNL242W/YOR152C	6
GO:0071554	GO:0071554	cell wall organization or biogenesis	45/608	278/5607	0.00341437015894293	0.0409531784693759	0.0365731929863078	YAL018C/YAL053W/YBL043W/YBL101C/YBR005W/YBR076W/YCL048W/YCR045C/YDL222C/YDR055W/YDR074W/YDR077W/YEL049W/YER033C/YER096W/YER150W/YGR023W/YGR225W/YHR030C/YHR139C/YIL113W/YIR039C/YJL034W/YJL037W/YJL038C/YJL116C/YJL159W/YJL160C/YKL096W/YKL129C/YKL163W/YKR076W/YLR054C/YLR194C/YLR307W/YMR104C/YNL160W/YNL194C/YOL047C/YOL048C/YOL132W/YOR134W/YOR255W/YOR365C/YPR030W	45
GO:0071852	GO:0071852	fungal-type cell wall organization or biogenesis	37/608	218/5607	0.00342893707629683	0.0409531784693759	0.0365731929863078	YAL018C/YAL053W/YCL048W/YCR045C/YDL222C/YDR055W/YDR074W/YDR077W/YEL049W/YER033C/YER150W/YGR023W/YGR225W/YHR030C/YHR139C/YIR039C/YJL034W/YJL037W/YJL038C/YJL116C/YJL159W/YJL160C/YKL096W/YKL129C/YKL163W/YLR054C/YLR194C/YLR307W/YMR104C/YNL194C/YOL047C/YOL048C/YOL132W/YOR134W/YOR255W/YOR365C/YPR030W	37
GO:0006099	GO:0006099	tricarboxylic acid cycle	9/608	30/5607	0.00343266437607743	0.0409531784693759	0.0365731929863078	YCR005C/YJL045W/YKL085W/YMR118C/YNL009W/YNL117W/YNR001C/YOL071W/YPR001W	9
GO:0009628	GO:0009628	response to abiotic stimulus	33/608	189/5607	0.00354150865644053	0.0418874989365207	0.0374075868974299	YAL005C/YAL028W/YAL053W/YBR072W/YBR126C/YCR021C/YDR001C/YDR059C/YDR074W/YDR214W/YDR258C/YER062C/YER150W/YER179W/YFL014W/YGL073W/YGR008C/YGR066C/YHR030C/YHR104W/YKL103C/YKL129C/YLL026W/YML007W/YMR175W/YMR186W/YOL052C-A/YOL081W/YOR007C/YOR178C/YOR386W/YPL240C/YPR026W	33
GO:0070193	GO:0070193	synaptonemal complex organization	7/608	20/5607	0.0037245767328756	0.0436762331410711	0.0390050140986702	YDR014W-A/YDR506C/YER179W/YGL249W/YGR225W/YIL073C/YPR007C	7
GO:0009251	GO:0009251	glucan catabolic process	5/608	11/5607	0.00389930239991066	0.0453376516328596	0.0404887421364497	YBR056W/YFR017C/YIL099W/YPR160W/YPR184W	5
GO:0051321	GO:0051321	meiotic cell cycle	49/608	311/5607	0.00400672145165194	0.0461951414425753	0.0412545225097113	YAL018C/YBR186W/YCL048W/YCR010C/YCR045C/YDL222C/YDR014W-A/YDR218C/YDR506C/YDR512C/YDR516C/YER096W/YER106W/YER179W/YGL170C/YGL249W/YGR044C/YGR225W/YHL024W/YHR124W/YHR139C/YIL073C/YIR025W/YJL037W/YJL038C/YKL096W/YLR054C/YLR307W/YML032C/YML066C/YML128C/YMR133W/YNL012W/YNL194C/YNL196C/YNL202W/YNL250W/YOL047C/YOL048C/YOL071W/YOL132W/YOR177C/YOR178C/YOR255W/YOR338W/YOR351C/YPL017C/YPL027W/YPR007C	49
GO:0044242	GO:0044242	cellular lipid catabolic process	12/608	48/5607	0.00419306774183287	0.0479407411816225	0.0428134285218725	YBR183W/YDR058C/YGL010W/YGL205W/YIL160C/YKR009C/YNL009W/YNL012W/YNL202W/YPL087W/YPL110C/YPR001W	12
