ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0009260	GO:0009260	ribonucleotide biosynthetic process	31/1314	78/6424	6.94437517530989e-05	0.00163929898306834	0.00144993628018609	YAL054C/YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGR061C/YHR128W/YHR216W/YJL116C/YJL130C/YJR105W/YKL216W/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YMR120C/YMR217W/YMR271C/YMR300C/YNL220W/YNR012W/YNR016C/YOR020W-A	31
GO:0072521	GO:0072521	purine-containing compound metabolic process	49/1314	143/6424	7.00887926252496e-05	0.00163929898306834	0.00144993628018609	YAL054C/YAR015W/YBL098W/YBR084W/YBR117C/YBR252W/YDL238C/YDR226W/YDR399W/YDR408C/YDR454C/YEL041W/YGL234W/YGL248W/YGR043C/YGR061C/YGR248W/YGR256W/YHL011C/YHR216W/YIR027C/YIR028W/YJL116C/YJL121C/YJR078W/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YMR315W/YNL009W/YNL141W/YNL220W/YNR001C/YNR016C/YOR020W-A/YOR095C/YOR184W/YOR317W/YOR374W/YPL273W	49
GO:0009112	GO:0009112	nucleobase metabolic process	18/1314	36/6424	7.20634126122518e-05	0.00163992955187881	0.00145049400919397	YBL039C/YDL238C/YDR399W/YDR408C/YER037W/YGL234W/YIR027C/YIR028W/YJL130C/YJR105W/YKL216W/YLR420W/YML022W/YML106W/YMR271C/YMR300C/YNL141W/YOR184W	18
GO:0097064	GO:0097064	ncRNA export from nucleus	18/1314	36/6424	7.20634126122518e-05	0.00163992955187881	0.00145049400919397	YDR450W/YER131W/YGL123W/YGL189C/YGR128C/YGR214W/YJR123W/YLR048W/YLR264W/YML026C/YMR230W/YNL178W/YNL302C/YOL040C/YOL121C/YOR167C/YOR293W/YPR080W	18
GO:0006913	GO:0006913	nucleocytoplasmic transport	59/1314	182/6424	8.27604299871708e-05	0.00183379689603152	0.00162196687578735	YAL005C/YAL059W/YCR047C/YDL084W/YDL229W/YDR091C/YDR101C/YDR361C/YDR363W-A/YDR381W/YDR395W/YDR450W/YER006W/YER009W/YER110C/YER131W/YFR001W/YGL016W/YGL099W/YGL123W/YGL135W/YGL189C/YGR128C/YGR214W/YGR245C/YGR285C/YHR030C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YJR074W/YJR123W/YJR132W/YKL143W/YKR092C/YKR094C/YLL034C/YLR048W/YLR106C/YLR264W/YLR293C/YML026C/YMR185W/YMR230W/YNL178W/YNL209W/YNL302C/YNR016C/YOL040C/YOL121C/YOR167C/YOR185C/YOR293W/YPL220W/YPR016C/YPR080W/YPR112C	59
GO:0051169	GO:0051169	nuclear transport	59/1314	182/6424	8.27604299871708e-05	0.00183379689603152	0.00162196687578735	YAL005C/YAL059W/YCR047C/YDL084W/YDL229W/YDR091C/YDR101C/YDR361C/YDR363W-A/YDR381W/YDR395W/YDR450W/YER006W/YER009W/YER110C/YER131W/YFR001W/YGL016W/YGL099W/YGL123W/YGL135W/YGL189C/YGR128C/YGR214W/YGR245C/YGR285C/YHR030C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YJR074W/YJR123W/YJR132W/YKL143W/YKR092C/YKR094C/YLL034C/YLR048W/YLR106C/YLR264W/YLR293C/YML026C/YMR185W/YMR230W/YNL178W/YNL209W/YNL302C/YNR016C/YOL040C/YOL121C/YOR167C/YOR185C/YOR293W/YPL220W/YPR016C/YPR080W/YPR112C	59
GO:0006222	GO:0006222	UMP biosynthetic process	8/1314	10/6424	9.09996405343688e-05	0.00188983790011122	0.0016715343347027	YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	8
GO:0009173	GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	8/1314	10/6424	9.09996405343688e-05	0.00188983790011122	0.0016715343347027	YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	8
GO:0009174	GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	8/1314	10/6424	9.09996405343688e-05	0.00188983790011122	0.0016715343347027	YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	8
GO:0042182	GO:0042182	ketone catabolic process	8/1314	10/6424	9.09996405343688e-05	0.00188983790011122	0.0016715343347027	YDR272W/YDR533C/YHR137W/YML004C/YMR322C/YOR040W/YOR391C/YPL280W	8
GO:0046049	GO:0046049	UMP metabolic process	8/1314	10/6424	9.09996405343688e-05	0.00188983790011122	0.0016715343347027	YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	8
GO:0034599	GO:0034599	cellular response to oxidative stress	40/1314	111/6424	9.20229856348693e-05	0.00188983790011122	0.0016715343347027	YBL022C/YBL024W/YBL064C/YBR006W/YBR024W/YBR046C/YBR126C/YBR244W/YCL026C-B/YCL035C/YCR021C/YCR083W/YDL124W/YDR222W/YDR453C/YDR513W/YDR533C/YFL014W/YGR023W/YGR043C/YGR097W/YGR234W/YHR008C/YHR104W/YIL008W/YIL101C/YJR096W/YKL026C/YKL056C/YKL086W/YKL143W/YKL150W/YML007W/YMR038C/YMR250W/YOL052C-A/YOL081W/YOR120W/YOR351C/YPL196W	40
GO:0009259	GO:0009259	ribonucleotide metabolic process	36/1314	97/6424	0.000102142715146386	0.00207238954586161	0.00183299862945004	YAL054C/YAR015W/YBL039C/YDR020C/YDR226W/YDR399W/YDR408C/YDR454C/YGL234W/YGL248W/YGR061C/YHR128W/YHR216W/YJL116C/YJL130C/YJR105W/YKL216W/YLR153C/YLR359W/YLR420W/YLR432W/YML022W/YML056C/YML106W/YML126C/YMR120C/YMR217W/YMR246W/YMR271C/YMR300C/YNL220W/YNR001C/YNR012W/YNR016C/YOR020W-A/YOR317W	36
GO:0042026	GO:0042026	protein refolding	15/1314	28/6424	0.000105815492125678	0.00212134867547193	0.00187630227265457	YAL005C/YBL075C/YBR169C/YDL229W/YDR258C/YER103W/YHR064C/YJL034W/YLL026W/YLR216C/YLR259C/YMR186W/YNL209W/YOR020C/YPL240C	15
GO:0006418	GO:0006418	tRNA aminoacylation for protein translation	18/1314	37/6424	0.000113754785138215	0.00225368303732651	0.00199335010489875	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C/YPR081C	18
GO:0006979	GO:0006979	response to oxidative stress	44/1314	127/6424	0.000121346780961873	0.00237613929232319	0.0021016608942601	YBL022C/YBL024W/YBL064C/YBR006W/YBR024W/YBR046C/YBR126C/YBR244W/YCL026C-B/YCL035C/YCR021C/YCR083W/YDL124W/YDR222W/YDR231C/YDR453C/YDR513W/YDR533C/YFL014W/YGR023W/YGR043C/YGR088W/YGR097W/YGR234W/YHR008C/YHR104W/YIL008W/YIL101C/YJR096W/YKL026C/YKL056C/YKL086W/YKL143W/YKL150W/YLR205C/YML007W/YMR038C/YMR250W/YOL052C-A/YOL081W/YOR120W/YOR351C/YPL196W/YPR112C	44
GO:0006220	GO:0006220	pyrimidine nucleotide metabolic process	12/1314	20/6424	0.000124413377110719	0.00238081962561875	0.00210580058147927	YBL039C/YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W/YOR074C	12
GO:0006221	GO:0006221	pyrimidine nucleotide biosynthetic process	12/1314	20/6424	0.000124413377110719	0.00238081962561875	0.00210580058147927	YBL039C/YBR252W/YDR020C/YHR128W/YHR144C/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W/YOR074C	12
GO:1901565	GO:1901565	organonitrogen compound catabolic process	111/1314	398/6424	0.000152524478522779	0.00288596878463325	0.00255259771862486	YAL005C/YBL022C/YBL075C/YBL098W/YBR006W/YBR062C/YBR105C/YBR114W/YBR169C/YBR170C/YBR173C/YBR183W/YBR252W/YBR263W/YBR280C/YCL044C/YCL064C/YDL097C/YDL126C/YDL147W/YDL238C/YDR059C/YDR111C/YDR161W/YDR321W/YDR330W/YDR358W/YDR363W-A/YDR380W/YDR394W/YEL012W/YEL060C/YER057C/YER086W/YER098W/YER143W/YFL044C/YFR004W/YFR010W/YFR050C/YFR052W/YFR055W/YGL010W/YGL011C/YGL141W/YGL202W/YGL248W/YGL263W/YGR019W/YGR023W/YGR048W/YGR066C/YGR087C/YGR225W/YGR253C/YHR064C/YHR137W/YHR204W/YHR208W/YIL015W/YIL097W/YIL101C/YIL148W/YIR025W/YIR027C/YIR028W/YJL034W/YJL048C/YJR078W/YJR148W/YKL015W/YKL218C/YKR075C/YKR094C/YLL039C/YLR024C/YLR058C/YLR142W/YLR167W/YLR205C/YLR286C/YLR307W/YLR438W/YML088W/YMR020W/YMR067C/YMR169C/YMR170C/YMR174C/YMR184W/YMR250W/YMR303C/YMR304W/YNL008C/YNL141W/YNL155W/YNR001C/YNR075W/YOL038W/YOL082W/YOR003W/YOR007C/YOR261C/YOR339C/YOR362C/YPL052W/YPL087W/YPL154C/YPR108W/YPR127W/YPR151C	111
GO:0031503	GO:0031503	protein-containing complex localization	29/1314	74/6424	0.000158356367798731	0.00296302359303403	0.00262075158403747	YAL059W/YCR047C/YDL229W/YDR091C/YDR101C/YDR361C/YDR363W-A/YER006W/YFR001W/YGL099W/YGL135W/YGR245C/YGR285C/YHR088W/YHR170W/YIL148W/YIR026C/YJL010C/YKL143W/YKR094C/YLL034C/YLR106C/YLR229C/YLR293C/YNL178W/YNL209W/YOR185C/YPL220W/YPR016C	29
GO:0061077	GO:0061077	chaperone-mediated protein folding	14/1314	26/6424	0.000167866879227094	0.0031064596111915	0.00274761867098136	YAL005C/YBL075C/YDL229W/YDR258C/YDR533C/YER103W/YHR064C/YJL034W/YLL026W/YNL209W/YOR007C/YOR020C/YOR391C/YPL280W	14
GO:1901607	GO:1901607	alpha-amino acid biosynthetic process	41/1314	118/6424	0.000190548525685975	0.00348786649190414	0.00308496754972144	YAL062W/YBR084W/YBR263W/YCL064C/YCR053W/YDL171C/YDR158W/YDR234W/YDR300C/YER086W/YER091C/YFL030W/YFR055W/YGL009C/YGL184C/YGL202W/YGR124W/YGR155W/YHR025W/YHR137W/YHR208W/YIL094C/YJL088W/YJL130C/YJL200C/YJR016C/YJR148W/YKL218C/YLL062C/YLR058C/YLR142W/YLR355C/YLR438W/YMR108W/YOL058W/YOR108W/YOR184W/YOR236W/YOR375C/YPL273W/YPR118W	41
GO:0046040	GO:0046040	IMP metabolic process	9/1314	13/6424	0.000195839127237867	0.00354616226095235	0.0031365293156942	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YLR359W/YMR120C/YMR300C/YNL220W	9
GO:0034471	GO:0034471	ncRNA 5'-end processing	21/1314	48/6424	0.000211244067020765	0.00378441498790391	0.00334726041247908	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0008643	GO:0008643	carbohydrate transport	20/1314	45/6424	0.000229746870498928	0.00407256557810732	0.00360212544881976	YBR298C/YCL040W/YDR277C/YDR342C/YDR343C/YDR345C/YDR536W/YEL069C/YFL011W/YFR053C/YGL225W/YGL253W/YGR097W/YHR092C/YHR094C/YHR096C/YIL170W/YJR160C/YMR011W/YOL156W	20
GO:0046112	GO:0046112	nucleobase biosynthetic process	12/1314	21/6424	0.000236484892632631	0.00407940498921431	0.00360817480918755	YBL039C/YDR408C/YGL234W/YJL130C/YKL216W/YLR420W/YML022W/YML106W/YMR271C/YMR300C/YNL141W/YOR184W	12
GO:0051156	GO:0051156	glucose 6-phosphate metabolic process	12/1314	21/6424	0.000236484892632631	0.00407940498921431	0.00360817480918755	YBR117C/YCL040W/YDR516C/YFR053C/YGL253W/YGR043C/YGR248W/YGR256W/YJL121C/YKL127W/YMR105C/YOR095C	12
GO:0005996	GO:0005996	monosaccharide metabolic process	30/1314	79/6424	0.000237400052816509	0.00407940498921431	0.00360817480918755	YBR018C/YBR019C/YBR053C/YBR105C/YCL040W/YCR036W/YDR009W/YEL012W/YFL045C/YFR053C/YGL062W/YGL156W/YGL253W/YGR066C/YHR104W/YIL097W/YIL107C/YJL052W/YJL089W/YJL121C/YJL155C/YJR096W/YKL127W/YKR097W/YLR070C/YLR345W/YMR105C/YOL126C/YOR095C/YOR120W	30
GO:0016051	GO:0016051	carbohydrate biosynthetic process	33/1314	90/6424	0.000255429542472938	0.00434488231842855	0.00384298567356945	YAL017W/YBR053C/YBR105C/YBR126C/YDR074W/YEL011W/YEL012W/YER054C/YER062C/YFR017C/YGL062W/YGR066C/YIL097W/YJL034W/YJL052W/YJL089W/YKL035W/YKL127W/YKR097W/YLR070C/YLR258W/YLR343W/YML100W/YMR105C/YMR215W/YMR261C/YMR307W/YMR311C/YOL126C/YOL132W/YOR178C/YPL201C/YPR184W	33
GO:0009097	GO:0009097	isoleucine biosynthetic process	8/1314	11/6424	0.000273615830026567	0.00460769057764738	0.00407543578407991	YCL064C/YDR158W/YER086W/YHR208W/YJR016C/YJR148W/YLR355C/YMR108W	8
GO:0009082	GO:0009082	branched-chain amino acid biosynthetic process	10/1314	16/6424	0.000294965254074396	0.00482253871709984	0.00426546586116781	YCL064C/YDR158W/YER086W/YGL009C/YHR208W/YJR016C/YJR148W/YLR355C/YMR108W/YOR108W	10
GO:0015755	GO:0015755	fructose transmembrane transport	10/1314	16/6424	0.000294965254074396	0.00482253871709984	0.00426546586116781	YDR342C/YDR343C/YDR345C/YEL069C/YFL011W/YHR092C/YHR094C/YHR096C/YMR011W/YOL156W	10
GO:0015761	GO:0015761	mannose transmembrane transport	10/1314	16/6424	0.000294965254074396	0.00482253871709984	0.00426546586116781	YDR342C/YDR343C/YDR345C/YEL069C/YFL011W/YHR092C/YHR094C/YHR096C/YMR011W/YOL156W	10
GO:0000966	GO:0000966	RNA 5'-end processing	21/1314	49/6424	0.000299391402732643	0.00484783771347856	0.00428784245816487	YBL004W/YCR057C/YDL148C/YDL153C/YFR001W/YGL171W/YGR251W/YJL010C/YJL109C/YKL099C/YLR129W/YLR186W/YML093W/YMR229C/YNL002C/YNR054C/YOL077C/YOR004W/YOR310C/YPL217C/YPR112C	21
GO:0006091	GO:0006091	generation of precursor metabolites and energy	68/1314	226/6424	0.000308212045921736	0.00494313414602098	0.00437213077673439	YAL017W/YAL054C/YBR026C/YBR117C/YCL035C/YCL040W/YCR005C/YDL021W/YDL085W/YDR031W/YDR513W/YDR516C/YEL011W/YEL039C/YER054C/YER067W/YER156C/YFL053W/YFR003C/YFR017C/YFR053C/YGL055W/YGL253W/YGR043C/YGR177C/YGR248W/YGR254W/YGR256W/YHL012W/YHR042W/YIL066C/YIL099W/YIL111W/YJL045W/YJL052W/YJL116C/YJL121C/YJL200C/YJR048W/YKL035W/YKL085W/YKL109W/YKL127W/YKR046C/YLR258W/YLR345W/YLR364W/YML070W/YMR030W/YMR105C/YMR118C/YMR311C/YMR315W/YMR323W/YNL009W/YNL117W/YNL145W/YNR001C/YOL071W/YOL126C/YOR095C/YOR178C/YOR347C/YOR374W/YOR393W/YPR001W/YPR160W/YPR184W	68
GO:0044092	GO:0044092	negative regulation of molecular function	34/1314	95/6424	0.000351347352099649	0.00558178246165858	0.00493700599027809	YBR170C/YBR214W/YCR021C/YCR059C/YDL126C/YDL130W-A/YDL181W/YDR014W-A/YDR381W/YER179W/YFR003C/YFR017C/YGR048W/YGR280C/YHR071W/YHR138C/YIL033C/YIL113W/YIR025W/YJL157C/YKL117W/YKL193C/YLR178C/YLR179C/YMR001C/YMR174C/YMR311C/YNL015W/YNL250W/YOR027W/YOR173W/YPL052W/YPL267W/YPR007C	34
GO:0046365	GO:0046365	monosaccharide catabolic process	11/1314	19/6424	0.000372278068922729	0.00585903054267173	0.00518222791466464	YBR018C/YBR019C/YCR036W/YGL156W/YHR104W/YJL121C/YJR096W/YKL127W/YLR070C/YMR105C/YOR120W	11
GO:0006163	GO:0006163	purine nucleotide metabolic process	43/1314	129/6424	0.000380102754451445	0.00592678739348364	0.00524215787084595	YAL054C/YAR015W/YBL098W/YBR084W/YBR117C/YBR252W/YDR226W/YDR399W/YDR408C/YDR454C/YEL041W/YGL234W/YGL248W/YGR043C/YGR061C/YGR248W/YGR256W/YHL011C/YHR216W/YJL116C/YJL121C/YJR078W/YJR105W/YKL181W/YLR153C/YLR359W/YLR432W/YML022W/YML056C/YML126C/YMR120C/YMR217W/YMR246W/YMR300C/YMR315W/YNL009W/YNL220W/YNR001C/YNR016C/YOR020W-A/YOR095C/YOR317W/YOR374W	43
GO:0046835	GO:0046835	carbohydrate phosphorylation	9/1314	14/6424	0.00044885390760122	0.00693458697615096	0.00613354204978973	YCL040W/YCR036W/YDR009W/YDR516C/YFR053C/YGL253W/YIL107C/YJL155C/YLR345W	9
GO:0043038	GO:0043038	amino acid activation	18/1314	41/6424	0.000562837051569079	0.0085388972508318	0.0075525313226197	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C/YPR081C	18
GO:0043039	GO:0043039	tRNA aminoacylation	18/1314	41/6424	0.000562837051569079	0.0085388972508318	0.0075525313226197	YBL076C/YBR121C/YDR023W/YDR037W/YDR341C/YFL022C/YGL245W/YGR094W/YGR264C/YHR019C/YHR020W/YIL078W/YNL247W/YOL097C/YOR335C/YPL160W/YPR033C/YPR081C	18
GO:0098704	GO:0098704	carbohydrate import across plasma membrane	10/1314	17/6424	0.000585460807624897	0.00880282142893149	0.00778596844726719	YDR342C/YDR343C/YDR345C/YEL069C/YFL011W/YHR092C/YHR094C/YHR096C/YMR011W/YOL156W	10
GO:0006188	GO:0006188	IMP biosynthetic process	8/1314	12/6424	0.000673539020308152	0.00994947114209586	0.00880016356173625	YAR015W/YDR399W/YDR408C/YGL234W/YGR061C/YLR359W/YMR120C/YMR300C	8
GO:0006549	GO:0006549	isoleucine metabolic process	8/1314	12/6424	0.000673539020308152	0.00994947114209586	0.00880016356173625	YCL064C/YDR158W/YER086W/YHR208W/YJR016C/YJR148W/YLR355C/YMR108W	8
GO:0072330	GO:0072330	monocarboxylic acid biosynthetic process	22/1314	55/6424	0.000690703480643336	0.0101143014035076	0.00894595354792056	YBR026C/YCR034W/YDR533C/YEL071W/YER073W/YGL055W/YGR286C/YKL182W/YKL218C/YLR372W/YMR020W/YMR169C/YMR170C/YMR322C/YNR016C/YOL052C/YOR221C/YOR374W/YOR391C/YPL231W/YPL280W/YPR069C	22
GO:0070887	GO:0070887	cellular response to chemical stimulus	108/1314	400/6424	0.000701764050049994	0.0101876781058982	0.00901085418167642	YAL005C/YAL028W/YAL053W/YBL022C/YBL024W/YBL064C/YBL075C/YBR006W/YBR024W/YBR046C/YBR072W/YBR126C/YBR170C/YBR244W/YBR263W/YCL026C-B/YCL035C/YCR021C/YCR083W/YCR091W/YDL124W/YDL126C/YDL229W/YDR001C/YDR009W/YDR179C/YDR222W/YDR453C/YDR461W/YDR513W/YDR533C/YEL009C/YER103W/YER118C/YFL014W/YFL026W/YFL044C/YFL053W/YGL032C/YGL248W/YGR008C/YGR023W/YGR043C/YGR048W/YGR088W/YGR097W/YGR234W/YHR008C/YHR030C/YHR064C/YHR104W/YIL008W/YIL015W/YIL101C/YIL160C/YIR038C/YJL034W/YJL080C/YJL089W/YJL157C/YJR096W/YJR143C/YKL026C/YKL056C/YKL086W/YKL103C/YKL109W/YKL143W/YKL150W/YKL178C/YKR034W/YKR076W/YLL026W/YLR024C/YLR058C/YLR229C/YLR259C/YLR299W/YLR364W/YLR452C/YML007W/YML070W/YML088W/YMR038C/YMR116C/YMR175W/YMR250W/YMR280C/YNL008C/YNL145W/YNL155W/YNL209W/YNL305C/YNL335W/YNR044W/YOL052C-A/YOL081W/YOR051C/YOR052C/YOR120W/YOR351C/YPL016W/YPL187W/YPL196W/YPL230W/YPL231W/YPL256C/YPR026W	108
GO:0009218	GO:0009218	pyrimidine ribonucleotide metabolic process	9/1314	15/6424	0.0009190298398053	0.0131156461884078	0.0116005996728323	YBL039C/YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	9
GO:0009220	GO:0009220	pyrimidine ribonucleotide biosynthetic process	9/1314	15/6424	0.0009190298398053	0.0131156461884078	0.0116005996728323	YBL039C/YDR020C/YHR128W/YJL130C/YKL216W/YLR420W/YML106W/YMR271C/YNR012W	9
GO:0019321	GO:0019321	pentose metabolic process	7/1314	10/6424	0.000987174268998761	0.0138533455749493	0.0122530841283618	YCR036W/YHR104W/YJL121C/YJR096W/YLR070C/YOR095C/YOR120W	7
GO:1902626	GO:1902626	assembly of large subunit precursor of preribosome	7/1314	10/6424	0.000987174268998761	0.0138533455749493	0.0122530841283618	YDL031W/YGL031C/YGR148C/YKR081C/YNL061W/YPL211W/YPR016C	7
GO:0009311	GO:0009311	oligosaccharide metabolic process	15/1314	33/6424	0.00103931593178588	0.0144645291663423	0.0127936671898827	YBR126C/YBR298C/YDR001C/YDR074W/YGL156W/YGR256W/YJR160C/YKL035W/YKL127W/YLL026W/YML100W/YMR105C/YMR196W/YMR261C/YPR026W	15
GO:0006144	GO:0006144	purine nucleobase metabolic process	11/1314	21/6424	0.00115783660515933	0.0159819413367895	0.0141357963442662	YDL238C/YDR399W/YDR408C/YGL234W/YIR027C/YIR028W/YJR105W/YML022W/YMR300C/YNL141W/YOR184W	11
GO:0043086	GO:0043086	negative regulation of catalytic activity	27/1314	75/6424	0.00124859642304327	0.0170946046862184	0.0151199310107507	YBR170C/YBR214W/YCR059C/YDL126C/YDR014W-A/YDR381W/YER179W/YFR003C/YFR017C/YGR048W/YGR280C/YHR138C/YIL033C/YIL113W/YIR025W/YJL157C/YKL193C/YLR178C/YLR179C/YMR174C/YMR311C/YNL015W/YNL250W/YOR027W/YOR173W/YPL052W/YPL267W	27
GO:0006112	GO:0006112	energy reserve metabolic process	16/1314	37/6424	0.00137756982425364	0.0187082869680897	0.0165472096886154	YAL017W/YEL011W/YER054C/YER067W/YFR003C/YFR017C/YHL012W/YIL099W/YKL035W/YKL127W/YLR258W/YMR105C/YMR311C/YOR178C/YPR160W/YPR184W	16
GO:0043094	GO:0043094	cellular metabolic compound salvage	14/1314	31/6424	0.00164352293715799	0.0221415410093925	0.0195838733143458	YDR020C/YDR399W/YGL037C/YGL202W/YHR128W/YHR137W/YHR208W/YJR105W/YJR148W/YML022W/YNL141W/YNR012W/YPL273W/YPR118W	14
GO:0006090	GO:0006090	pyruvate metabolic process	17/1314	41/6424	0.00172635075806402	0.0230728148934905	0.0204075716178829	YCL040W/YDL021W/YDR516C/YFR053C/YFR055W/YGL062W/YGL253W/YGR254W/YJL052W/YKL029C/YKL218C/YLR153C/YLR345W/YMR323W/YOR347C/YOR374W/YOR393W	17
GO:0046395	GO:0046395	carboxylic acid catabolic process	33/1314	99/6424	0.00174832848311091	0.0231825603587304	0.0205046398972394	YBL098W/YBR006W/YBR263W/YCL064C/YDR111C/YDR321W/YDR380W/YER086W/YFR055W/YGL010W/YGL202W/YGL205W/YGR019W/YGR087C/YGR256W/YHR137W/YHR208W/YIL101C/YIL160C/YJR078W/YJR148W/YKL015W/YKR009C/YLR058C/YLR142W/YLR438W/YMR250W/YMR303C/YNL009W/YNL202W/YNL274C/YOR388C/YPR001W	33
GO:0009081	GO:0009081	branched-chain amino acid metabolic process	12/1314	25/6424	0.00184951900413384	0.0240979091795009	0.0213142527122102	YCL064C/YDR158W/YDR380W/YER086W/YGL009C/YGR087C/YHR208W/YJR016C/YJR148W/YLR355C/YMR108W/YOR108W	12
GO:0051084	GO:0051084	'de novo' post-translational protein folding	10/1314	19/6424	0.00186028990103036	0.0240979091795009	0.0213142527122102	YAL005C/YBL075C/YDL229W/YDR258C/YER103W/YHR064C/YJL034W/YLL026W/YNL209W/YOR020C	10
GO:0051085	GO:0051085	chaperone cofactor-dependent protein refolding	10/1314	19/6424	0.00186028990103036	0.0240979091795009	0.0213142527122102	YAL005C/YBL075C/YDL229W/YDR258C/YER103W/YHR064C/YJL034W/YLL026W/YNL209W/YOR020C	10
GO:0009063	GO:0009063	amino acid catabolic process	22/1314	59/6424	0.00205180213178996	0.0263758380911015	0.0233290479428108	YBL098W/YBR006W/YBR263W/YCL064C/YDR111C/YDR321W/YDR380W/YER086W/YFR055W/YGR019W/YGR087C/YHR137W/YHR208W/YIL101C/YJR078W/YJR148W/YKL015W/YLR058C/YLR142W/YLR438W/YMR250W/YMR303C	22
GO:0016054	GO:0016054	organic acid catabolic process	33/1314	100/6424	0.00210879399138884	0.0268203817268702	0.0237222403697471	YBL098W/YBR006W/YBR263W/YCL064C/YDR111C/YDR321W/YDR380W/YER086W/YFR055W/YGL010W/YGL202W/YGL205W/YGR019W/YGR087C/YGR256W/YHR137W/YHR208W/YIL101C/YIL160C/YJR078W/YJR148W/YKL015W/YKR009C/YLR058C/YLR142W/YLR438W/YMR250W/YMR303C/YNL009W/YNL202W/YNL274C/YOR388C/YPR001W	33
GO:0009066	GO:0009066	aspartate family amino acid metabolic process	25/1314	70/6424	0.00211823679909367	0.0268203817268702	0.0237222403697471	YBR084W/YCL064C/YCR053W/YDR158W/YDR234W/YDR321W/YDR380W/YDR502C/YER086W/YER091C/YFR055W/YGL184C/YGL202W/YGR124W/YHR025W/YHR137W/YHR208W/YIL094C/YIL101C/YJL200C/YJR148W/YLL062C/YLR180W/YPL273W/YPR118W	25
GO:0005977	GO:0005977	glycogen metabolic process	15/1314	35/6424	0.00215416070432185	0.027071691239388	0.0239445200048343	YAL017W/YEL011W/YER054C/YFR003C/YFR017C/YHL012W/YIL099W/YKL035W/YKL127W/YLR258W/YMR105C/YMR311C/YOR178C/YPR160W/YPR184W	15
GO:0006536	GO:0006536	glutamate metabolic process	8/1314	14/6424	0.00275653210471312	0.0339821420974131	0.0300567140066505	YAL062W/YBR006W/YDL171C/YKL015W/YLR142W/YLR438W/YMR250W/YOR375C	8
GO:0045861	GO:0045861	negative regulation of proteolysis	8/1314	14/6424	0.00275653210471312	0.0339821420974131	0.0300567140066505	YFR010W/YGR231C/YHR138C/YIR025W/YLR178C/YLR179C/YMR174C/YNL015W	8
GO:1901606	GO:1901606	alpha-amino acid catabolic process	18/1314	46/6424	0.0027684520181609	0.0339821420974131	0.0300567140066505	YBL098W/YBR006W/YBR263W/YCL064C/YDR111C/YDR321W/YDR380W/YER086W/YFR055W/YGR087C/YHR137W/YIL101C/YJR078W/YKL015W/YLR058C/YLR142W/YLR438W/YMR250W	18
GO:0062197	GO:0062197	cellular response to chemical stress	48/1314	161/6424	0.00278475986308967	0.0339821420974131	0.0300567140066505	YAL005C/YAL028W/YAL053W/YBL022C/YBL024W/YBL064C/YBR006W/YBR024W/YBR046C/YBR072W/YBR126C/YBR244W/YCL026C-B/YCL035C/YCR021C/YCR083W/YDL124W/YDR222W/YDR453C/YDR513W/YDR533C/YER118C/YFL014W/YGR023W/YGR043C/YGR097W/YGR234W/YHR008C/YHR104W/YIL008W/YIL101C/YJR096W/YKL026C/YKL056C/YKL086W/YKL103C/YKL143W/YKL150W/YLL026W/YML007W/YMR038C/YMR250W/YOL052C-A/YOL081W/YOR120W/YOR351C/YPL196W/YPL231W	48
